"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
8/05/2019 20:00,2.7,,12.6,1.002
8/05/2019 21:00,5.2,3.1,12.8,1.002
8/05/2019 22:00,8.1,2.9,12.9,1.001
8/05/2019 23:00,11.8,6.4,13.1,1.001
9/05/2019 00:00,1.6,,12.8,1.000
9/05/2019 01:00,1.8,,12.3,0.999
9/05/2019 02:00,15.3,5.9,12.5,0.998
9/05/2019 03:00,10.6,6.3,12.7,0.997
9/05/2019 04:00,4.7,0.1,13.0,0.997
9/05/2019 05:00,6.0,-0.9,13.1,0.996
9/05/2019 06:00,5.0,0.5,13.0,0.995
9/05/2019 07:00,5.4,0.8,12.3,0.995
9/05/2019 08:00,5.1,,12.1,0.994
9/05/2019 09:00,7.1,,10.7,0.995
9/05/2019 10:00,7.3,7.6,10.8,0.996
9/05/2019 11:00,6.0,0.8,10.7,0.996
9/05/2019 12:00,1.7,1.9,10.7,0.996
9/05/2019 13:00,7.6,4.2,11.0,0.995
9/05/2019 14:00,,,9.7,0.995
9/05/2019 15:00,7.8,4.0,10.4,0.996
9/05/2019 16:00,,,10.5,0.996
9/05/2019 17:00,10.1,10.2,10.4,0.997
9/05/2019 18:00,11.6,8.3,10.0,0.998
9/05/2019 19:00,13.9,10.8,10.2,1.000
9/05/2019 20:00,16.1,11.2,10.3,1.000
9/05/2019 21:00,15.7,3.0,9.8,1.001
9/05/2019 22:00,14.3,6.8,9.3,1.002
9/05/2019 23:00,9.6,7.1,8.9,1.002
10/05/2019 00:00,12.0,-0.6,8.7,1.003
10/05/2019 01:00,14.9,2.7,8.4,1.003
10/05/2019 02:00,9.6,1.8,8.6,1.003
10/05/2019 03:00,4.9,5.7,8.0,1.004
10/05/2019 04:00,10.9,5.0,8.0,1.004
10/05/2019 05:00,9.5,1.5,8.4,1.004
10/05/2019 06:00,7.5,2.7,8.5,1.005
10/05/2019 07:00,6.4,3.6,7.8,1.006
10/05/2019 08:00,9.9,1.4,8.0,1.007
10/05/2019 09:00,9.8,-0.5,8.5,1.008
10/05/2019 10:00,15.1,4.8,10.8,1.009
10/05/2019 11:00,7.3,,13.9,1.009
10/05/2019 12:00,11.5,5.8,14.5,1.010
10/05/2019 13:00,16.6,5.1,13.5,1.010
10/05/2019 14:00,14.9,3.5,13.4,1.010
10/05/2019 15:00,15.1,5.0,14.5,1.010
10/05/2019 16:00,16.6,11.6,14.5,1.010
10/05/2019 17:00,20.8,7.6,13.8,1.011
10/05/2019 18:00,21.4,6.3,12.8,1.012
10/05/2019 19:00,27.3,11.1,11.7,1.013
10/05/2019 20:00,20.6,11.0,11.2,1.013
10/05/2019 21:00,24.3,8.6,11.0,1.013
10/05/2019 22:00,21.0,9.6,11.1,1.013
10/05/2019 23:00,19.1,7.5,11.6,1.014
11/05/2019 00:00,17.4,2.3,11.5,1.014
11/05/2019 01:00,10.3,2.4,11.6,1.014
11/05/2019 02:00,9.4,3.6,11.1,1.014
11/05/2019 03:00,10.3,1.7,11.8,1.013
11/05/2019 04:00,6.1,-1.0,12.0,1.013
11/05/2019 05:00,-2.4,,11.8,1.013
11/05/2019 06:00,1.8,,12.1,1.013
11/05/2019 07:00,-2.0,0.1,12.1,1.014
11/05/2019 08:00,5.6,,12.1,1.015
11/05/2019 09:00,-0.2,,12.8,1.015
11/05/2019 10:00,6.2,0.5,14.2,1.015
11/05/2019 11:00,11.8,6.7,16.0,1.015
11/05/2019 12:00,10.0,4.4,15.6,1.015
11/05/2019 13:00,9.7,2.8,17.1,1.014
11/05/2019 14:00,6.0,4.4,15.0,1.014
11/05/2019 15:00,6.0,0.3,15.9,1.014
11/05/2019 16:00,7.9,5.0,15.2,1.014
11/05/2019 17:00,6.1,,14.5,1.014
11/05/2019 18:00,11.3,5.0,13.4,1.015
11/05/2019 19:00,11.1,12.4,14.0,1.015
11/05/2019 20:00,17.3,9.0,14.4,1.015
11/05/2019 21:00,17.5,11.0,14.0,1.015
11/05/2019 22:00,9.6,0.4,13.4,1.015
11/05/2019 23:00,7.3,3.7,13.4,1.015
12/05/2019 00:00,7.9,,12.9,1.015
12/05/2019 01:00,14.8,0.2,13.2,1.014
12/05/2019 02:00,13.6,3.7,13.0,1.014
12/05/2019 03:00,12.4,7.8,12.4,1.014
12/05/2019 04:00,10.3,0.9,12.6,1.014
12/05/2019 05:00,3.4,0.2,12.8,1.014
12/05/2019 06:00,2.3,3.3,12.6,1.014
12/05/2019 07:00,6.3,2.1,12.3,1.014
12/05/2019 08:00,4.4,4.3,12.7,1.014
12/05/2019 09:00,5.2,8.3,13.4,1.015
12/05/2019 10:00,14.3,5.7,14.6,1.015
12/05/2019 11:00,13.7,0.5,14.6,1.015
12/05/2019 12:00,11.6,2.1,15.5,1.014
12/05/2019 13:00,18.0,13.1,16.3,1.014
12/05/2019 14:00,13.8,7.6,16.6,1.013
12/05/2019 15:00,13.9,5.4,16.6,1.013
12/05/2019 16:00,11.2,8.9,16.1,1.013
12/05/2019 17:00,13.9,9.9,15.7,1.013
12/05/2019 18:00,10.5,4.6,15.0,1.013
12/05/2019 19:00,13.0,2.3,14.7,1.013
12/05/2019 20:00,17.1,6.6,14.3,1.013
12/05/2019 21:00,22.3,7.0,13.8,1.013
12/05/2019 22:00,16.0,12.3,13.4,1.013
12/05/2019 23:00,15.3,8.9,12.8,1.013
13/05/2019 00:00,12.1,7.9,12.9,1.012
13/05/2019 01:00,7.9,6.8,13.0,1.012
13/05/2019 02:00,9.5,5.8,12.4,1.012
13/05/2019 03:00,7.2,0.6,11.7,1.011
13/05/2019 04:00,7.4,5.0,11.0,1.010
13/05/2019 05:00,7.9,-0.9,10.8,1.010
13/05/2019 06:00,1.6,4.9,10.8,1.010
13/05/2019 07:00,5.8,5.1,10.8,1.010
13/05/2019 08:00,3.0,-0.2,11.1,1.011
13/05/2019 09:00,12.3,0.9,12.7,1.011
13/05/2019 10:00,9.5,-0.9,15.0,1.011
13/05/2019 11:00,6.8,3.2,17.0,1.011
13/05/2019 12:00,10.6,1.8,17.8,1.011
13/05/2019 13:00,12.8,2.4,19.0,1.010
13/05/2019 14:00,10.8,7.6,18.4,1.009
13/05/2019 15:00,10.3,2.1,18.0,1.009
13/05/2019 16:00,6.7,3.4,17.9,1.009
13/05/2019 17:00,10.1,6.9,17.5,1.009
13/05/2019 18:00,20.7,10.4,16.4,1.009
13/05/2019 19:00,17.9,6.1,15.4,1.010
13/05/2019 20:00,28.8,8.7,13.6,1.011
13/05/2019 21:00,24.1,9.6,12.8,1.011
13/05/2019 22:00,17.6,11.3,12.1,1.011
13/05/2019 23:00,17.3,5.2,11.8,1.011
14/05/2019 00:00,9.0,8.8,11.4,1.011
14/05/2019 01:00,7.2,3.1,11.2,1.011
14/05/2019 02:00,13.6,3.3,11.0,1.011
14/05/2019 03:00,7.3,3.5,10.6,1.011
14/05/2019 04:00,11.7,10.3,10.2,1.012
14/05/2019 05:00,12.3,9.2,9.8,1.012
14/05/2019 06:00,12.5,8.5,9.5,1.012
14/05/2019 07:00,9.8,7.7,9.4,1.013
14/05/2019 08:00,14.1,13.9,9.8,1.014
14/05/2019 09:00,16.7,8.1,10.9,1.014
14/05/2019 10:00,23.1,4.7,14.1,1.014
14/05/2019 11:00,14.4,-2.0,18.6,1.014
14/05/2019 12:00,15.4,4.4,19.6,1.014
14/05/2019 13:00,17.1,6.3,20.8,1.013
14/05/2019 14:00,29.4,12.8,19.1,1.013
14/05/2019 15:00,20.1,7.2,18.4,1.013
14/05/2019 16:00,13.8,13.6,18.3,1.013
14/05/2019 17:00,12.8,6.3,17.9,1.013
14/05/2019 18:00,16.1,8.6,16.8,1.014
14/05/2019 19:00,27.4,5.0,15.2,1.014
14/05/2019 20:00,25.9,9.5,13.8,1.014
14/05/2019 21:00,17.0,9.4,13.5,1.015
14/05/2019 22:00,16.7,7.4,13.0,1.015
14/05/2019 23:00,19.9,9.5,12.6,1.015
15/05/2019 00:00,20.5,18.1,12.0,1.015
15/05/2019 01:00,17.6,9.1,11.5,1.015
15/05/2019 02:00,15.9,9.5,11.2,1.015
15/05/2019 03:00,16.0,6.8,11.0,1.014
15/05/2019 04:00,10.3,3.4,10.7,1.014
15/05/2019 05:00,14.0,7.6,10.6,1.014
15/05/2019 06:00,12.0,7.0,10.2,1.014
15/05/2019 07:00,17.0,7.5,10.0,1.015
15/05/2019 08:00,19.5,,10.1,1.015
15/05/2019 09:00,20.6,1.5,11.1,1.016
15/05/2019 10:00,39.1,9.4,14.3,1.016
15/05/2019 11:00,34.5,,19.2,1.016
15/05/2019 12:00,24.5,,18.1,1.016
15/05/2019 13:00,21.0,10.5,18.1,1.015
15/05/2019 14:00,24.2,18.9,17.1,1.014
15/05/2019 15:00,22.6,16.6,16.9,1.013
15/05/2019 16:00,19.5,20.1,16.6,1.013
15/05/2019 17:00,14.3,,16.2,1.013
15/05/2019 18:00,22.7,12.7,14.9,1.013
15/05/2019 19:00,28.9,12.5,14.0,1.013
15/05/2019 20:00,25.0,13.6,13.1,1.014
15/05/2019 21:00,23.2,18.3,12.8,1.014
15/05/2019 22:00,13.1,7.3,13.0,1.013
15/05/2019 23:00,11.6,12.0,12.7,1.013
16/05/2019 00:00,15.1,4.9,12.4,1.013
16/05/2019 01:00,21.2,,12.0,1.013
16/05/2019 02:00,6.0,5.2,11.6,1.012
16/05/2019 03:00,10.7,8.1,11.1,1.012
16/05/2019 04:00,11.3,12.8,11.0,1.012
16/05/2019 05:00,11.2,8.1,10.7,1.011
16/05/2019 06:00,7.6,9.4,10.7,1.011
16/05/2019 07:00,14.5,14.4,10.1,1.012
16/05/2019 08:00,33.1,19.9,9.3,1.012
16/05/2019 09:00,22.5,6.7,11.5,1.012
16/05/2019 10:00,11.8,6.5,14.6,1.012
16/05/2019 11:00,,,19.0,1.012
16/05/2019 12:00,,,19.7,1.011
16/05/2019 13:00,8.1,6.4,20.6,1.010
16/05/2019 14:00,13.3,16.1,19.2,1.009
16/05/2019 15:00,21.1,15.1,16.9,1.008
16/05/2019 16:00,23.7,17.0,16.7,1.008
16/05/2019 17:00,19.3,,16.0,1.008
16/05/2019 18:00,31.7,14.6,15.3,1.008
16/05/2019 19:00,26.2,12.7,14.0,1.008
16/05/2019 20:00,26.7,19.2,13.1,1.008
16/05/2019 21:00,20.6,17.8,13.2,1.008
16/05/2019 22:00,14.1,6.6,13.0,1.008
16/05/2019 23:00,4.8,8.0,12.8,1.008
17/05/2019 00:00,,,12.8,1.008
17/05/2019 01:00,11.0,4.9,12.6,1.008
17/05/2019 02:00,9.7,7.6,12.4,1.007
17/05/2019 03:00,3.7,8.9,12.0,1.007
17/05/2019 04:00,9.9,11.7,11.7,1.007
17/05/2019 05:00,8.4,3.6,11.5,1.007
17/05/2019 06:00,3.7,,11.4,1.007
17/05/2019 07:00,12.3,10.9,11.2,1.008
17/05/2019 08:00,7.3,8.2,11.3,1.008
17/05/2019 09:00,17.2,,12.2,1.009
17/05/2019 10:00,15.8,,15.1,1.009
17/05/2019 11:00,4.8,5.5,19.8,1.009
17/05/2019 12:00,3.7,0.4,21.6,1.008
17/05/2019 13:00,7.8,4.2,21.8,1.007
17/05/2019 14:00,13.7,4.7,20.4,1.007
17/05/2019 15:00,14.2,,19.9,1.006
17/05/2019 16:00,,,19.6,1.006
17/05/2019 17:00,20.6,20.2,17.6,1.006
17/05/2019 18:00,26.0,13.8,16.5,1.007
17/05/2019 19:00,24.6,17.6,15.3,1.008
17/05/2019 20:00,24.3,15.1,14.7,1.008
17/05/2019 21:00,20.6,,14.1,1.009
17/05/2019 22:00,,,13.8,1.009
17/05/2019 23:00,8.9,,13.6,1.009
18/05/2019 00:00,,14.6,13.3,1.009
18/05/2019 01:00,17.2,,13.0,1.009
18/05/2019 02:00,8.8,7.8,12.9,1.008
18/05/2019 03:00,8.0,4.0,12.5,1.008
18/05/2019 04:00,12.4,4.5,12.3,1.008
18/05/2019 05:00,6.5,8.4,12.6,1.008
18/05/2019 06:00,6.6,2.3,13.2,1.008
18/05/2019 07:00,11.3,5.5,13.6,1.009
18/05/2019 08:00,16.6,,13.8,1.009
18/05/2019 09:00,,,15.4,1.009
18/05/2019 10:00,,,17.1,1.009
18/05/2019 11:00,6.9,3.3,18.6,1.008
18/05/2019 12:00,14.0,0.0,21.7,1.008
18/05/2019 13:00,10.9,3.2,22.5,1.007
18/05/2019 14:00,16.4,6.1,22.4,1.007
18/05/2019 15:00,12.0,5.8,22.1,1.006
18/05/2019 16:00,11.4,4.2,22.1,1.006
18/05/2019 17:00,11.1,,20.5,1.006
18/05/2019 18:00,12.2,5.2,19.2,1.006
18/05/2019 19:00,13.2,12.1,18.5,1.007
18/05/2019 20:00,13.5,5.1,19.0,1.007
18/05/2019 21:00,13.0,4.5,19.3,1.007
18/05/2019 22:00,9.5,,19.5,1.007
18/05/2019 23:00,7.7,6.4,19.6,1.006
19/05/2019 00:00,11.1,7.2,19.7,1.006
19/05/2019 01:00,7.8,,19.8,1.006
19/05/2019 02:00,11.0,3.2,19.6,1.005
19/05/2019 03:00,2.3,,19.5,1.005
19/05/2019 04:00,3.2,1.5,19.7,1.004
19/05/2019 05:00,14.9,7.3,19.7,1.004
19/05/2019 06:00,5.5,1.3,19.9,1.004
19/05/2019 07:00,10.3,3.4,20.0,1.004
19/05/2019 08:00,11.6,3.0,19.8,1.005
19/05/2019 09:00,10.7,3.2,20.2,1.004
19/05/2019 10:00,8.0,4.4,20.9,1.005
19/05/2019 11:00,7.1,-0.2,20.5,1.005
19/05/2019 12:00,10.9,,19.3,1.005
19/05/2019 13:00,14.2,5.3,19.5,1.004
19/05/2019 14:00,24.6,-0.3,17.7,1.003
19/05/2019 15:00,13.6,,15.8,1.004
19/05/2019 16:00,,,15.2,1.003
19/05/2019 17:00,5.6,4.3,15.0,1.003
19/05/2019 18:00,9.2,5.9,14.8,1.003
19/05/2019 19:00,8.3,10.3,14.8,1.004
19/05/2019 20:00,12.7,12.9,14.7,1.004
19/05/2019 21:00,11.7,10.4,14.6,1.004
19/05/2019 22:00,5.3,7.2,14.3,1.004
19/05/2019 23:00,7.4,5.9,14.0,1.004
20/05/2019 00:00,,8.6,13.6,1.004
20/05/2019 01:00,,,13.1,1.004
20/05/2019 02:00,,,12.7,1.004
20/05/2019 03:00,6.3,6.6,11.5,1.004
20/05/2019 04:00,,,10.9,1.004
20/05/2019 05:00,,,10.6,1.004
20/05/2019 06:00,5.3,8.1,10.5,1.004
20/05/2019 07:00,6.5,2.3,11.5,1.004
20/05/2019 08:00,,,11.7,1.005
20/05/2019 09:00,11.8,,12.5,1.005
20/05/2019 10:00,13.4,-0.4,14.1,1.006
20/05/2019 11:00,16.8,1.3,15.2,1.006
20/05/2019 12:00,17.3,,15.3,1.006
20/05/2019 13:00,17.2,2.4,16.2,1.005
20/05/2019 14:00,15.9,8.8,17.0,1.005
20/05/2019 15:00,20.3,8.3,16.3,1.005
20/05/2019 16:00,16.9,0.8,16.3,1.005
20/05/2019 17:00,21.5,9.1,15.9,1.005
20/05/2019 18:00,30.0,12.3,15.2,1.005
20/05/2019 19:00,17.6,6.6,14.2,1.005
20/05/2019 20:00,14.7,15.0,14.0,1.006
20/05/2019 21:00,23.4,9.1,13.2,1.006
20/05/2019 22:00,22.3,9.3,12.7,1.006
20/05/2019 23:00,21.2,10.3,12.5,1.006
21/05/2019 00:00,7.1,9.7,12.4,1.006
21/05/2019 01:00,13.2,2.0,12.1,1.006
21/05/2019 02:00,14.3,2.5,11.9,1.006
21/05/2019 03:00,11.8,3.8,11.7,1.006
21/05/2019 04:00,8.5,3.6,11.6,1.006
21/05/2019 05:00,4.1,9.4,11.3,1.006
21/05/2019 06:00,11.2,7.5,11.1,1.006
21/05/2019 07:00,2.6,6.2,10.9,1.007
21/05/2019 08:00,1.5,12.0,11.4,1.007
21/05/2019 09:00,12.1,3.4,12.1,1.008
21/05/2019 10:00,7.2,,14.5,1.008
21/05/2019 11:00,9.2,7.2,16.7,1.008
21/05/2019 12:00,3.4,,20.2,1.007
21/05/2019 13:00,11.2,,20.9,1.007
21/05/2019 14:00,8.8,4.9,20.6,1.006
21/05/2019 15:00,9.1,7.3,20.4,1.006
21/05/2019 16:00,13.4,3.3,20.0,1.006
21/05/2019 17:00,6.3,3.0,19.2,1.006
21/05/2019 18:00,16.9,,17.7,1.007
21/05/2019 19:00,,,15.1,1.008
21/05/2019 20:00,19.0,23.5,13.6,1.008
21/05/2019 21:00,,,12.8,1.008
21/05/2019 22:00,,,12.0,1.009
21/05/2019 23:00,14.5,4.9,11.7,1.009
22/05/2019 00:00,,,11.3,1.009
22/05/2019 01:00,7.9,,11.0,1.009
22/05/2019 02:00,5.5,2.2,10.3,1.009
22/05/2019 03:00,6.3,,9.1,1.009
22/05/2019 04:00,,,8.9,1.010
22/05/2019 05:00,9.2,6.6,8.7,1.010
22/05/2019 06:00,4.5,,8.6,1.010
22/05/2019 07:00,15.6,,8.2,1.010
22/05/2019 08:00,14.0,6.8,8.7,1.011
22/05/2019 09:00,22.6,,10.0,1.011
22/05/2019 10:00,33.4,4.5,13.6,1.012
22/05/2019 11:00,16.9,-1.0,18.7,1.012
22/05/2019 12:00,20.2,10.5,20.8,1.011
22/05/2019 13:00,20.9,7.3,20.2,1.011
22/05/2019 14:00,26.7,14.1,18.1,1.010
22/05/2019 15:00,23.3,10.0,18.1,1.010
22/05/2019 16:00,16.9,10.0,18.2,1.010
22/05/2019 17:00,25.6,4.3,17.8,1.009
22/05/2019 18:00,38.4,2.4,15.2,1.010
22/05/2019 19:00,23.3,,13.9,1.010
22/05/2019 20:00,21.0,11.0,12.8,1.010
