"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/05/2019 01:00,,,0.000,0.003,0.003,,0.11,0.18
1/05/2019 02:00,,,,,,,0.11,0.16
1/05/2019 03:00,,,0.001,0.006,0.007,,,0.14
1/05/2019 04:00,,,0.000,0.006,0.007,,0.12,0.14
1/05/2019 05:00,,,0.000,0.004,0.004,,0.11,0.14
1/05/2019 06:00,,,0.001,0.008,0.009,,0.12,0.13
1/05/2019 07:00,,,0.010,0.016,0.026,,0.16,0.13
1/05/2019 08:00,,,0.027,0.021,0.048,,0.25,0.14
1/05/2019 09:00,,,0.031,0.020,0.052,,0.24,0.16
1/05/2019 10:00,,,0.041,0.019,0.060,,0.21,0.17
1/05/2019 11:00,,,0.015,0.014,0.030,,0.16,0.17
1/05/2019 12:00,,,0.017,0.015,0.032,,0.15,0.18
1/05/2019 13:00,,,0.034,0.023,0.057,,0.20,0.19
1/05/2019 14:00,,,0.052,0.024,0.076,,0.21,0.20
1/05/2019 15:00,,,0.033,0.021,0.053,,0.19,0.20
1/05/2019 16:00,,,0.034,0.025,0.059,,0.16,0.19
1/05/2019 17:00,,,0.034,0.027,0.061,,0.23,0.19
1/05/2019 18:00,,,0.045,0.026,0.071,,0.28,0.20
1/05/2019 19:00,,,0.012,0.023,0.035,,0.33,0.22
1/05/2019 20:00,,,0.005,0.015,0.021,,0.19,0.22
1/05/2019 21:00,,,0.001,0.006,0.007,,0.13,0.22
1/05/2019 22:00,,,0.003,0.007,0.010,,0.14,0.21
1/05/2019 23:00,,,0.001,0.007,0.008,,0.13,0.20
2/05/2019 00:00,,,0.000,0.006,0.006,,0.10,0.19
2/05/2019 01:00,,,0.000,0.004,0.005,,0.07,0.17
2/05/2019 02:00,,,0.000,0.003,0.003,,0.05,0.14
2/05/2019 03:00,,,0.000,0.004,0.004,,0.04,0.11
2/05/2019 04:00,,,0.000,0.004,0.004,,0.04,0.09
2/05/2019 05:00,,,0.000,0.005,0.005,,0.04,0.07
2/05/2019 06:00,,,0.000,0.006,0.006,,0.05,0.06
2/05/2019 07:00,,,0.002,0.010,0.012,,0.06,0.05
2/05/2019 08:00,,,0.010,0.017,0.026,,0.11,0.06
2/05/2019 09:00,,,0.021,0.018,0.040,,0.14,0.07
