"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/07/2019 01:00,,,0.000,0.006,0.006,,0.12,0.09
1/07/2019 02:00,,,0.000,0.005,0.005,,0.11,0.10
1/07/2019 03:00,,,0.001,0.005,0.005,,0.10,0.10
1/07/2019 04:00,,,0.000,0.005,0.005,,0.09,0.10
1/07/2019 05:00,,,0.000,0.005,0.005,,0.08,0.09
1/07/2019 06:00,,,0.001,0.007,0.008,,0.09,0.09
1/07/2019 07:00,,,0.002,0.013,0.015,,0.13,0.10
1/07/2019 08:00,,,0.009,0.022,0.031,,0.17,0.11
1/07/2019 09:00,,,0.027,0.026,0.052,,0.23,0.13
1/07/2019 10:00,,,0.030,0.024,0.054,,0.18,0.13
1/07/2019 11:00,,,0.047,0.025,0.072,,0.17,0.14
1/07/2019 12:00,,,0.037,0.022,0.060,,0.24,0.16
1/07/2019 13:00,,,0.048,0.022,0.071,,0.32,0.19
1/07/2019 14:00,,,0.024,0.019,0.043,,0.34,0.22
1/07/2019 15:00,,,0.049,0.025,0.074,,0.17,0.23
1/07/2019 16:00,,,0.041,0.025,0.065,,0.49,0.27
1/07/2019 17:00,,,0.037,0.027,0.065,,0.22,0.27
1/07/2019 18:00,,,0.064,0.032,0.096,,0.33,0.29
1/07/2019 19:00,,,0.028,0.026,0.054,,0.36,0.31
1/07/2019 20:00,,,0.008,0.021,0.029,,0.30,0.32
1/07/2019 21:00,,,0.003,0.017,0.020,,0.24,0.31
1/07/2019 22:00,,,0.002,0.014,0.016,,0.19,0.29
1/07/2019 23:00,,,0.001,0.011,0.012,,0.14,0.29
2/07/2019 00:00,,,0.001,0.010,0.011,,0.10,0.24
2/07/2019 01:00,,,0.001,0.013,0.014,,0.10,0.22
2/07/2019 02:00,,,,,,,0.08,0.19
2/07/2019 03:00,,,0.001,0.007,0.008,,,0.16
2/07/2019 04:00,,,0.001,0.006,0.007,,0.09,0.13
2/07/2019 05:00,,,0.001,0.006,0.007,,0.10,0.11
2/07/2019 06:00,,,0.001,0.008,0.009,,0.17,0.11
2/07/2019 07:00,,,0.003,0.013,0.016,,0.23,0.13
2/07/2019 08:00,,,0.015,0.020,0.035,,0.34,0.16
2/07/2019 09:00,,,0.026,0.024,0.050,,0.44,0.20
2/07/2019 10:00,,,0.078,0.033,0.111,,0.57,0.27
2/07/2019 11:00,,,0.018,0.021,0.039,,0.41,0.30
2/07/2019 12:00,,,0.055,0.023,0.078,,0.57,0.35
2/07/2019 13:00,,,0.149,0.041,0.190,,0.38,0.39
2/07/2019 14:00,,,0.143,0.042,0.185,,0.37,0.41
2/07/2019 15:00,,,0.031,0.022,0.053,,0.28,0.42
2/07/2019 16:00,,,0.034,0.023,0.057,,0.33,0.42
2/07/2019 17:00,,,0.081,0.031,0.112,,0.53,0.43
2/07/2019 18:00,,,0.054,0.031,0.085,,0.55,0.43
2/07/2019 19:00,,,0.033,0.025,0.058,,0.68,0.46
2/07/2019 20:00,,,0.015,0.023,0.038,,0.54,0.46
2/07/2019 21:00,,,0.007,0.023,0.029,,0.46,0.47
2/07/2019 22:00,,,0.035,0.026,0.062,,0.70,0.51
2/07/2019 23:00,,,0.006,0.018,0.024,,0.45,0.53
3/07/2019 00:00,,,0.002,0.017,0.018,,0.43,0.54
3/07/2019 01:00,,,0.004,0.015,0.019,,0.37,0.52
3/07/2019 02:00,,,0.001,0.009,0.010,,0.23,0.48
3/07/2019 03:00,,,0.001,0.010,0.011,,0.21,0.42
3/07/2019 04:00,,,0.001,0.010,0.011,,0.23,0.38
3/07/2019 05:00,,,0.017,0.022,0.040,,0.33,0.37
3/07/2019 06:00,,,0.036,0.026,0.062,,0.39,0.33
3/07/2019 07:00,,,0.099,0.034,0.133,,0.66,0.35
3/07/2019 08:00,,,0.143,0.039,0.182,,0.81,0.40
3/07/2019 09:00,,,0.110,0.035,0.145,,0.75,0.45
3/07/2019 10:00,,,0.009,0.016,0.025,,0.17,0.44
3/07/2019 11:00,,,0.003,0.008,0.011,,0.10,0.43
3/07/2019 12:00,,,0.009,0.010,0.018,,0.09,0.41
3/07/2019 13:00,,,0.010,0.010,0.019,,0.09,0.38
3/07/2019 14:00,,,0.016,0.011,0.027,,0.10,0.35
3/07/2019 15:00,,,0.009,0.013,0.021,,0.12,0.28
3/07/2019 16:00,,,0.009,0.014,0.023,,0.17,0.20
3/07/2019 17:00,,,0.005,0.016,0.021,,0.20,0.13
3/07/2019 18:00,,,0.007,0.019,0.027,,0.26,0.14
3/07/2019 19:00,,,0.003,0.015,0.018,,0.20,0.15
3/07/2019 20:00,,,0.001,0.014,0.015,,0.21,0.17
3/07/2019 21:00,,,0.004,0.017,0.021,,0.24,0.19
3/07/2019 22:00,,,0.006,0.020,0.025,,0.24,0.20
3/07/2019 23:00,,,0.003,0.010,0.013,,0.12,0.20
4/07/2019 00:00,,,0.000,0.004,0.004,,0.09,0.20
4/07/2019 01:00,,,0.000,0.004,0.004,,0.13,0.19
4/07/2019 02:00,,,,,,,0.12,0.17
4/07/2019 03:00,,,0.000,0.003,0.003,,,0.16
4/07/2019 04:00,,,0.000,0.003,0.003,,0.10,0.15
4/07/2019 05:00,,,0.000,0.003,0.003,,0.11,0.13
4/07/2019 06:00,,,0.000,0.005,0.005,,0.12,0.11
4/07/2019 07:00,,,0.016,0.017,0.032,,0.16,0.12
4/07/2019 08:00,,,0.115,0.043,0.158,,0.61,0.19
4/07/2019 09:00,,,0.078,0.035,0.113,,0.61,0.25
4/07/2019 10:00,,,0.019,0.019,0.038,,0.32,0.28
4/07/2019 11:00,,,0.006,0.012,0.018,,0.15,0.27
4/07/2019 12:00,,,0.009,0.010,0.018,,0.16,0.28
4/07/2019 13:00,,,0.006,0.008,0.014,,0.13,0.28
4/07/2019 14:00,,,0.005,0.007,0.013,,0.14,0.28
4/07/2019 15:00,,,0.009,0.011,0.020,,0.15,0.28
4/07/2019 16:00,,,0.009,0.011,0.019,,0.18,0.23
4/07/2019 17:00,,,0.012,0.016,0.028,,0.24,0.18
4/07/2019 18:00,,,0.007,0.020,0.027,,0.31,0.18
4/07/2019 19:00,,,0.034,0.026,0.060,,0.47,0.22
4/07/2019 20:00,,,0.050,0.031,0.081,,0.58,0.27
4/07/2019 21:00,,,0.036,0.030,0.065,,0.51,0.32
4/07/2019 22:00,,,0.045,0.032,0.077,,0.71,0.39
4/07/2019 23:00,,,0.039,0.029,0.068,,0.64,0.45
5/07/2019 00:00,,,0.001,0.005,0.006,,0.13,0.46
5/07/2019 01:00,,,0.008,0.025,0.033,,0.38,0.47
5/07/2019 02:00,,,0.003,0.017,0.020,,0.31,0.47
5/07/2019 03:00,,,0.001,0.009,0.009,,0.20,0.44
5/07/2019 04:00,,,0.000,0.005,0.005,,0.14,0.38
5/07/2019 05:00,,,0.000,0.006,0.006,,0.14,0.33
5/07/2019 06:00,,,0.000,0.008,0.008,,0.15,0.26
5/07/2019 07:00,,,0.001,0.011,0.013,,0.16,0.20
5/07/2019 08:00,,,0.006,0.020,0.026,,0.22,0.21
5/07/2019 09:00,,,0.028,0.026,0.054,,0.31,0.21
5/07/2019 10:00,,,0.007,0.015,0.022,,0.21,0.19
5/07/2019 11:00,,,0.006,0.012,0.018,,0.19,0.19
5/07/2019 12:00,,,0.006,0.012,0.018,,0.18,0.20
5/07/2019 13:00,,,0.008,0.012,0.020,,0.35,0.22
5/07/2019 14:00,,,0.007,0.012,0.019,,0.18,0.23
5/07/2019 15:00,,,0.006,0.011,0.017,,0.17,0.23
5/07/2019 16:00,,,0.011,0.017,0.028,,0.20,0.23
5/07/2019 17:00,,,0.004,0.015,0.018,,0.20,0.21
5/07/2019 18:00,,,0.009,0.022,0.031,,0.29,0.22
5/07/2019 19:00,,,0.003,0.014,0.017,,0.24,0.23
5/07/2019 20:00,,,0.001,0.008,0.009,,0.18,0.23
5/07/2019 21:00,,,0.001,0.005,0.006,,0.14,0.20
5/07/2019 22:00,,,0.001,0.004,0.005,,0.14,0.20
5/07/2019 23:00,,,0.001,0.003,0.004,,0.12,0.19
6/07/2019 00:00,,,0.001,0.003,0.004,,0.12,0.18
6/07/2019 01:00,,,0.000,0.003,0.003,,0.11,0.17
6/07/2019 02:00,,,,,,,0.11,0.15
6/07/2019 03:00,,,0.000,0.003,0.003,,,0.13
6/07/2019 04:00,,,0.000,0.003,0.003,,0.12,0.12
6/07/2019 05:00,,,0.000,0.003,0.003,,0.10,0.12
6/07/2019 06:00,,,0.000,0.003,0.003,,0.10,0.11
