"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/12/2016 01:00,,,0.002,0.009,0.011,,0.10,0.13
1/12/2016 02:00,,,0.001,0.009,0.009,,0.10,0.11
1/12/2016 03:00,,,0.001,0.009,0.010,,0.08,0.10
1/12/2016 04:00,,,0.000,0.006,0.006,,0.06,0.10
1/12/2016 05:00,,,0.007,0.012,0.018,,0.11,0.10
1/12/2016 06:00,,,0.003,0.010,0.013,,0.11,0.09
1/12/2016 07:00,,,0.030,0.022,0.051,,0.21,0.10
1/12/2016 08:00,,,0.063,0.024,0.087,,0.28,0.13
1/12/2016 09:00,,,0.038,0.018,0.056,,0.24,0.15
1/12/2016 10:00,,,0.030,0.015,0.046,,0.24,0.17
1/12/2016 11:00,,,0.023,0.014,0.037,,0.18,0.18
1/12/2016 12:00,,,0.027,0.021,0.048,,0.25,0.20
1/12/2016 13:00,,,0.041,0.024,0.065,,0.26,0.22
1/12/2016 14:00,,,0.033,0.026,0.059,,0.23,0.24
1/12/2016 15:00,,,0.048,0.032,0.081,,0.31,0.25
1/12/2016 16:00,,,0.045,0.034,0.079,,0.19,0.24
1/12/2016 17:00,,,0.047,0.023,0.070,,0.15,0.23
1/12/2016 18:00,,,0.044,0.020,0.065,,0.13,0.21
1/12/2016 19:00,,,0.033,0.012,0.045,,0.17,0.21
1/12/2016 20:00,,,0.021,0.015,0.036,,0.19,0.20
1/12/2016 21:00,,,0.009,0.013,0.022,,0.19,0.20
1/12/2016 22:00,,,0.087,0.016,0.103,,0.22,0.19
1/12/2016 23:00,,,0.004,0.011,0.014,,0.15,0.17
2/12/2016 00:00,,,0.002,0.008,0.009,,0.13,0.17
2/12/2016 01:00,,,0.002,0.006,0.008,,0.09,0.16
2/12/2016 02:00,,,,,,,0.07,0.15
2/12/2016 03:00,,,0.004,0.007,0.011,,,0.14
2/12/2016 04:00,,,0.006,0.010,0.016,,0.17,0.14
2/12/2016 05:00,,,0.003,0.007,0.009,,0.09,0.13
2/12/2016 06:00,,,0.012,0.010,0.022,,0.13,0.11
2/12/2016 07:00,,,0.040,0.016,0.056,,0.20,0.12
2/12/2016 08:00,,,0.056,0.020,0.076,,0.24,0.14
2/12/2016 09:00,,,0.034,0.014,0.049,,0.18,0.15
2/12/2016 10:00,,,0.037,0.013,0.050,,0.15,0.16
2/12/2016 11:00,,,0.015,0.008,0.022,,0.12,0.16
2/12/2016 12:00,,,0.018,0.009,0.027,,0.12,0.15
2/12/2016 13:00,,,0.049,0.015,0.064,,0.12,0.16
2/12/2016 14:00,,,0.027,0.010,0.037,,0.10,0.15
2/12/2016 15:00,,,0.025,0.014,0.039,,0.12,0.14
2/12/2016 16:00,,,0.050,0.020,0.070,,0.19,0.14
2/12/2016 17:00,,,0.032,0.016,0.047,,0.21,0.14
2/12/2016 18:00,,,0.017,0.011,0.028,,0.23,0.15
2/12/2016 19:00,,,0.018,0.010,0.028,,0.17,0.16
2/12/2016 20:00,,,0.004,0.008,0.012,,0.11,0.16
2/12/2016 21:00,,,0.003,0.008,0.010,,0.11,0.15
2/12/2016 22:00,,,0.001,0.005,0.006,,0.08,0.15
2/12/2016 23:00,,,0.001,0.004,0.005,,0.06,0.15
3/12/2016 00:00,,,0.000,0.003,0.003,,0.03,0.13
3/12/2016 01:00,,,0.000,0.002,0.002,,0.02,0.10
3/12/2016 02:00,,,0.000,0.001,0.001,,0.02,0.07
3/12/2016 03:00,,,0.000,0.002,0.002,,0.01,0.05
3/12/2016 04:00,,,0.000,0.007,0.007,,0.05,0.05
3/12/2016 05:00,,,0.000,0.002,0.002,,0.02,0.03
3/12/2016 06:00,,,0.005,0.012,0.017,,0.10,0.04
3/12/2016 07:00,,,0.008,0.010,0.018,,0.09,0.04
3/12/2016 08:00,,,0.014,0.010,0.025,,0.10,0.05
3/12/2016 09:00,,,0.005,0.006,0.011,,0.09,0.06
3/12/2016 10:00,,,0.017,0.010,0.026,,0.09,0.07
3/12/2016 11:00,,,0.007,0.008,0.015,,0.10,0.08
3/12/2016 12:00,,,0.015,0.016,0.031,,0.14,0.09
3/12/2016 13:00,,,0.010,0.017,0.027,,0.12,0.10
3/12/2016 14:00,,,0.017,0.017,0.033,,0.14,0.11
3/12/2016 15:00,,,0.010,0.013,0.023,,0.10,0.11
3/12/2016 16:00,,,0.008,0.010,0.018,,0.10,0.11
3/12/2016 17:00,,,0.021,0.018,0.039,,0.16,0.12
3/12/2016 18:00,,,0.009,0.016,0.024,,0.20,0.13
3/12/2016 19:00,,,0.020,0.017,0.037,,0.18,0.14
3/12/2016 20:00,,,0.007,0.018,0.025,,0.29,0.16
3/12/2016 21:00,,,0.002,0.018,0.020,,0.21,0.17
3/12/2016 22:00,,,0.008,0.021,0.029,,0.32,0.19
3/12/2016 23:00,,,0.007,0.019,0.026,,0.28,0.21
4/12/2016 00:00,,,0.002,0.019,0.021,,0.27,0.24
4/12/2016 01:00,,,0.001,0.014,0.015,,0.17,0.24
4/12/2016 02:00,,,,,,,0.11,0.23
4/12/2016 03:00,,,0.000,0.008,0.008,,,0.23
4/12/2016 04:00,,,0.000,0.006,0.006,,0.10,0.20
4/12/2016 05:00,,,0.000,0.004,0.004,,0.09,0.18
4/12/2016 06:00,,,0.001,0.007,0.008,,0.08,0.15
4/12/2016 07:00,,,0.003,0.013,0.016,,0.13,0.13
4/12/2016 08:00,,,0.001,0.007,0.008,,0.10,0.11
4/12/2016 09:00,,,0.003,0.010,0.012,,0.19,0.11
4/12/2016 10:00,,,0.001,0.009,0.010,,0.28,0.13
4/12/2016 11:00,,,0.001,0.011,0.012,,0.30,0.16
4/12/2016 12:00,,,0.002,0.009,0.011,,0.30,0.18
4/12/2016 13:00,,,0.002,0.008,0.011,,0.29,0.21
4/12/2016 14:00,,,0.002,0.007,0.009,,0.26,0.23
4/12/2016 15:00,,,0.001,0.006,0.007,,0.23,0.24
4/12/2016 16:00,,,0.001,0.007,0.008,,0.24,0.26
4/12/2016 17:00,,,0.001,0.011,0.012,,0.25,0.27
4/12/2016 18:00,,,0.009,0.021,0.030,,0.34,0.28
4/12/2016 19:00,,,0.021,0.019,0.040,,0.24,0.27
4/12/2016 20:00,,,0.013,0.010,0.023,,0.18,0.25
4/12/2016 21:00,,,0.019,0.011,0.030,,0.19,0.24
4/12/2016 22:00,,,0.003,0.004,0.007,,0.16,0.23
4/12/2016 23:00,,,0.002,0.002,0.004,,0.13,0.22
5/12/2016 00:00,,,0.000,0.001,0.001,,0.07,0.20
5/12/2016 01:00,,,0.000,0.001,0.002,,0.06,0.17
5/12/2016 02:00,,,0.000,0.002,0.003,,0.06,0.14
5/12/2016 03:00,,,0.001,0.003,0.004,,0.05,0.11
5/12/2016 04:00,,,0.002,0.004,0.005,,0.05,0.09
5/12/2016 05:00,,,0.002,0.004,0.006,,0.04,0.08
5/12/2016 06:00,,,0.011,0.008,0.019,,0.11,0.07
5/12/2016 07:00,,,0.033,0.015,0.048,,0.15,0.07
5/12/2016 08:00,,,0.050,0.021,0.070,,0.18,0.09
5/12/2016 09:00,,,0.041,0.017,0.058,,0.09,0.09
5/12/2016 10:00,,,0.031,0.013,0.044,,0.08,0.09
5/12/2016 11:00,,,0.034,0.010,0.044,,0.08,0.10
5/12/2016 12:00,,,0.051,0.015,0.066,,0.11,0.11
5/12/2016 13:00,,,0.049,0.018,0.067,,0.09,0.11
5/12/2016 14:00,,,0.030,0.023,0.053,,0.09,0.11
5/12/2016 15:00,,,0.024,0.013,0.036,,0.07,0.10
5/12/2016 16:00,,,0.069,0.027,0.096,,0.12,0.09
5/12/2016 17:00,,,0.040,0.022,0.062,,0.17,0.10
5/12/2016 18:00,,,0.038,0.018,0.056,,0.15,0.11
5/12/2016 19:00,,,0.017,0.009,0.026,,0.08,0.11
5/12/2016 20:00,,,0.006,0.008,0.014,,0.10,0.11
5/12/2016 21:00,,,0.004,0.009,0.013,,0.14,0.11
5/12/2016 22:00,,,0.002,0.007,0.008,,0.09,0.12
5/12/2016 23:00,,,0.001,0.006,0.007,,0.06,0.11
6/12/2016 00:00,,,0.000,0.005,0.005,,0.06,0.11
6/12/2016 01:00,,,0.000,0.004,0.004,,0.03,0.09
6/12/2016 02:00,,,,,,,0.05,0.08
6/12/2016 03:00,,,0.001,0.006,0.007,,,0.07
6/12/2016 04:00,,,0.001,0.006,0.007,,0.04,0.06
6/12/2016 05:00,,,0.003,0.009,0.013,,0.07,0.05
6/12/2016 06:00,,,0.047,0.025,0.072,,0.17,0.07
6/12/2016 07:00,,,0.063,0.018,0.081,,0.31,0.10
6/12/2016 08:00,,,0.040,0.022,0.061,,0.23,0.12
6/12/2016 09:00,,,0.042,0.018,0.060,,0.15,0.14
6/12/2016 10:00,,,0.067,0.018,0.086,,0.07,0.14
6/12/2016 11:00,,,0.038,0.019,0.057,,0.10,0.14
6/12/2016 12:00,,,0.030,0.014,0.043,,0.07,0.15
6/12/2016 13:00,,,0.049,0.018,0.067,,0.10,0.15
6/12/2016 14:00,,,0.029,0.014,0.043,,0.10,0.14
6/12/2016 15:00,,,0.038,0.021,0.059,,0.14,0.12
6/12/2016 16:00,,,0.080,0.036,0.116,,0.15,0.11
6/12/2016 17:00,,,0.057,0.029,0.086,,0.17,0.11
6/12/2016 18:00,,,0.059,0.025,0.084,,0.09,0.11
6/12/2016 19:00,,,0.016,0.011,0.027,,0.09,0.11
6/12/2016 20:00,,,0.011,0.012,0.022,,0.10,0.12
6/12/2016 21:00,,,0.037,0.013,0.050,,0.13,0.12
6/12/2016 22:00,,,0.003,0.014,0.017,,0.17,0.13
6/12/2016 23:00,,,0.004,0.015,0.018,,0.15,0.13
7/12/2016 00:00,,,0.000,0.008,0.008,,0.07,0.12
7/12/2016 01:00,,,0.001,0.010,0.011,,0.09,0.11
7/12/2016 02:00,,,0.000,0.006,0.006,,0.06,0.10
7/12/2016 03:00,,,0.000,0.005,0.005,,0.04,0.10
7/12/2016 04:00,,,0.000,0.005,0.005,,0.04,0.09
7/12/2016 05:00,,,0.001,0.009,0.010,,0.06,0.08
7/12/2016 06:00,,,0.013,0.014,0.026,,0.14,0.08
7/12/2016 07:00,,,0.028,0.016,0.043,,0.26,0.09
7/12/2016 08:00,,,0.013,0.013,0.026,,0.17,0.11
7/12/2016 09:00,,,0.025,0.013,0.038,,0.14,0.11
7/12/2016 10:00,,,0.016,0.013,0.029,,0.17,0.13
7/12/2016 11:00,,,0.010,0.013,0.023,,0.12,0.14
7/12/2016 12:00,,,0.018,0.018,0.036,,0.16,0.15
7/12/2016 13:00,,,0.030,0.027,0.057,,0.15,0.16
7/12/2016 14:00,,,0.023,0.021,0.044,,0.21,0.17
7/12/2016 15:00,,,0.041,0.034,0.074,,0.30,0.18
7/12/2016 16:00,,,0.095,0.049,0.144,,0.45,0.21
7/12/2016 17:00,,,0.056,0.036,0.092,,0.50,0.26
7/12/2016 18:00,,,0.010,0.022,0.033,,0.28,0.27
7/12/2016 19:00,,,0.004,0.024,0.028,,0.32,0.30
7/12/2016 20:00,,,0.002,0.026,0.028,,0.35,0.32
7/12/2016 21:00,,,0.001,0.017,0.018,,0.23,0.33
7/12/2016 22:00,,,0.003,0.012,0.015,,0.23,0.33
7/12/2016 23:00,,,0.003,0.007,0.010,,0.20,0.32
8/12/2016 00:00,,,0.000,0.004,0.004,,0.15,0.29
8/12/2016 01:00,,,0.000,0.004,0.004,,0.15,0.24
8/12/2016 02:00,,,,,,,0.11,0.22
8/12/2016 03:00,,,0.000,0.001,0.001,,,0.20
8/12/2016 04:00,,,0.000,0.001,0.001,,0.06,0.16
8/12/2016 05:00,,,0.000,0.001,0.002,,0.02,0.13
8/12/2016 06:00,,,0.007,0.007,0.015,,0.05,0.10
8/12/2016 07:00,,,0.022,0.013,0.035,,0.07,0.08
8/12/2016 08:00,,,0.019,0.010,0.029,,0.09,0.08
8/12/2016 09:00,,,0.024,0.008,0.032,,0.08,0.07
8/12/2016 10:00,,,0.013,0.006,0.019,,0.05,0.06
8/12/2016 11:00,,,0.012,0.005,0.017,,0.06,0.06
8/12/2016 12:00,,,0.012,0.006,0.018,,0.06,0.06
8/12/2016 13:00,,,0.015,0.007,0.022,,0.06,0.07
8/12/2016 14:00,,,0.013,0.006,0.018,,0.06,0.07
8/12/2016 15:00,,,0.026,0.011,0.037,,0.06,0.07
8/12/2016 16:00,,,0.043,0.016,0.059,,0.07,0.06
8/12/2016 17:00,,,0.023,0.009,0.032,,0.06,0.06
8/12/2016 18:00,,,0.039,0.012,0.051,,0.08,0.06
8/12/2016 19:00,,,0.016,0.006,0.022,,0.04,0.06
8/12/2016 20:00,,,0.006,0.005,0.010,,0.02,0.06
8/12/2016 21:00,,,0.015,0.006,0.021,,0.03,0.05
8/12/2016 22:00,,,0.013,0.006,0.019,,0.03,0.05
8/12/2016 23:00,,,0.007,0.007,0.013,,0.02,0.04
9/12/2016 00:00,,,0.002,0.004,0.006,,0.03,0.04
9/12/2016 01:00,,,0.001,0.003,0.004,,0.01,0.03
9/12/2016 02:00,,,0.001,0.005,0.005,,-0.01,0.02
9/12/2016 03:00,,,0.001,0.007,0.008,,0.01,0.02
9/12/2016 04:00,,,0.000,0.004,0.005,,-0.02,0.01
9/12/2016 05:00,,,0.003,0.006,0.009,,0.00,0.01
9/12/2016 06:00,,,0.039,0.015,0.055,,0.05,0.01
9/12/2016 07:00,,,0.072,0.028,0.100,,0.07,0.02
9/12/2016 08:00,,,0.061,0.016,0.078,,0.08,0.02
9/12/2016 09:00,,,0.072,0.021,0.093,,0.15,0.04
9/12/2016 10:00,,,0.037,0.017,0.053,,0.11,0.06
9/12/2016 11:00,,,0.023,0.011,0.034,,0.07,0.06
9/12/2016 12:00,,,0.032,0.012,0.044,,0.07,0.07
9/12/2016 13:00,,,0.055,0.015,0.070,,0.04,0.08
9/12/2016 14:00,,,0.025,0.011,0.035,,0.03,0.08
9/12/2016 15:00,,,0.038,0.013,0.051,,0.04,0.07
9/12/2016 16:00,,,0.033,0.013,0.046,,0.06,0.07
9/12/2016 17:00,,,0.032,0.015,0.047,,0.11,0.07
9/12/2016 18:00,,,0.051,0.020,0.071,,0.16,0.07
9/12/2016 19:00,,,0.015,0.010,0.024,,0.10,0.08
9/12/2016 20:00,,,0.008,0.007,0.014,,0.07,0.08
9/12/2016 21:00,,,0.004,0.006,0.009,,0.03,0.08
9/12/2016 22:00,,,0.004,0.007,0.011,,0.05,0.08
9/12/2016 23:00,,,0.002,0.007,0.009,,0.03,0.08
10/12/2016 00:00,,,0.001,0.007,0.008,,0.07,0.08
10/12/2016 01:00,,,0.002,0.007,0.008,,0.08,0.07
10/12/2016 02:00,,,,,,,0.09,0.07
10/12/2016 03:00,,,0.000,0.004,0.004,,,0.06
10/12/2016 04:00,,,0.002,0.008,0.010,,0.09,0.06
10/12/2016 05:00,,,0.002,0.010,0.012,,0.09,0.07
10/12/2016 06:00,,,0.003,0.009,0.012,,0.07,0.07
10/12/2016 07:00,,,0.006,0.007,0.013,,0.07,0.08
10/12/2016 08:00,,,0.008,0.007,0.014,,0.07,0.08
10/12/2016 09:00,,,0.003,0.005,0.008,,0.05,0.07
