"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/07/2016 01:00,,,-0.001,0.005,0.004,,0.08,0.14
1/07/2016 02:00,,,,,,,0.06,0.11
1/07/2016 03:00,,,-0.001,0.004,0.003,,,0.10
1/07/2016 04:00,,,-0.001,0.012,0.011,,0.12,0.10
1/07/2016 05:00,,,0.003,0.022,0.025,,0.22,0.12
1/07/2016 06:00,,,0.012,0.021,0.033,,0.26,0.13
1/07/2016 07:00,,,0.021,0.023,0.044,,0.34,0.16
1/07/2016 08:00,,,0.043,0.027,0.070,,0.59,0.23
1/07/2016 09:00,,,0.109,0.036,0.145,,0.79,0.33
1/07/2016 10:00,,,0.101,0.034,0.134,,0.90,0.44
1/07/2016 11:00,,,0.093,0.034,0.126,,0.83,0.51
1/07/2016 12:00,,,0.071,0.031,0.102,,0.43,0.54
1/07/2016 13:00,,,0.067,0.025,0.092,,0.27,0.55
1/07/2016 14:00,,,0.046,0.022,0.068,,0.24,0.55
1/07/2016 15:00,,,0.031,0.023,0.054,,0.28,0.54
1/07/2016 16:00,,,0.036,0.026,0.062,,0.33,0.51
1/07/2016 17:00,,,0.058,0.034,0.092,,0.40,0.46
1/07/2016 18:00,,,0.034,0.025,0.058,,0.39,0.40
1/07/2016 19:00,,,0.054,0.031,0.085,,0.63,0.37
1/07/2016 20:00,,,0.019,0.027,0.045,,0.42,0.37
1/07/2016 21:00,,,0.008,0.016,0.025,,0.26,0.37
1/07/2016 22:00,,,0.015,0.022,0.037,,0.30,0.38
1/07/2016 23:00,,,0.024,0.024,0.048,,0.35,0.39
2/07/2016 00:00,,,0.038,0.019,0.057,,0.25,0.38
2/07/2016 01:00,,,0.000,0.009,0.009,,0.16,0.34
2/07/2016 02:00,,,-0.001,0.008,0.008,,0.13,0.31
2/07/2016 03:00,,,-0.001,0.007,0.006,,0.11,0.25
2/07/2016 04:00,,,-0.001,0.007,0.006,,0.14,0.21
2/07/2016 05:00,,,-0.001,0.008,0.008,,0.15,0.20
2/07/2016 06:00,,,-0.001,0.008,0.008,,0.13,0.17
2/07/2016 07:00,,,0.002,0.013,0.015,,0.20,0.16
2/07/2016 08:00,,,0.005,0.017,0.022,,0.21,0.15
2/07/2016 09:00,,,0.016,0.022,0.038,,0.28,0.17
2/07/2016 10:00,,,0.022,0.020,0.042,,0.26,0.19
2/07/2016 11:00,,,0.013,0.017,0.030,,0.21,0.20
2/07/2016 12:00,,,0.011,0.014,0.024,,0.21,0.21
2/07/2016 13:00,,,0.011,0.013,0.024,,0.21,0.21
2/07/2016 14:00,,,0.007,0.011,0.018,,0.19,0.22
2/07/2016 15:00,,,0.010,0.013,0.023,,0.16,0.22
2/07/2016 16:00,,,0.018,0.015,0.033,,0.18,0.21
2/07/2016 17:00,,,0.015,0.018,0.033,,0.21,0.21
2/07/2016 18:00,,,0.013,0.021,0.035,,0.26,0.21
2/07/2016 19:00,,,0.016,0.022,0.038,,0.34,0.22
2/07/2016 20:00,,,0.013,0.019,0.031,,0.32,0.23
2/07/2016 21:00,,,0.007,0.017,0.024,,0.20,0.23
2/07/2016 22:00,,,0.010,0.022,0.032,,0.21,0.23
2/07/2016 23:00,,,0.005,0.020,0.025,,0.24,0.24
3/07/2016 00:00,,,0.005,0.016,0.022,,0.21,0.25
3/07/2016 01:00,,,0.002,0.014,0.015,,0.20,0.25
3/07/2016 02:00,,,,,,,0.16,0.23
3/07/2016 03:00,,,0.000,0.011,0.010,,,0.21
3/07/2016 04:00,,,-0.001,0.009,0.008,,0.12,0.19
3/07/2016 05:00,,,-0.001,0.010,0.009,,0.13,0.18
3/07/2016 06:00,,,-0.001,0.008,0.007,,0.11,0.16
3/07/2016 07:00,,,-0.001,0.010,0.009,,0.14,0.15
3/07/2016 08:00,,,0.000,0.009,0.009,,0.14,0.14
3/07/2016 09:00,,,0.000,0.008,0.008,,0.12,0.13
3/07/2016 10:00,,,0.006,0.012,0.018,,0.13,0.13
3/07/2016 11:00,,,0.006,0.010,0.016,,0.12,0.13
3/07/2016 12:00,,,0.015,0.011,0.026,,0.11,0.12
3/07/2016 13:00,,,0.007,0.010,0.017,,0.14,0.13
3/07/2016 14:00,,,0.008,0.012,0.020,,0.15,0.13
3/07/2016 15:00,,,0.015,0.013,0.028,,0.12,0.13
3/07/2016 16:00,,,0.009,0.015,0.024,,0.15,0.13
3/07/2016 17:00,,,0.014,0.018,0.032,,0.19,0.14
3/07/2016 18:00,,,0.031,0.026,0.056,,0.31,0.16
3/07/2016 19:00,,,0.007,0.024,0.030,,0.27,0.18
3/07/2016 20:00,,,0.020,0.027,0.047,,0.63,0.25
3/07/2016 21:00,,,0.009,0.023,0.032,,0.47,0.29
3/07/2016 22:00,,,0.002,0.020,0.022,,0.35,0.31
3/07/2016 23:00,,,0.001,0.017,0.018,,0.32,0.34
4/07/2016 00:00,,,-0.001,0.013,0.013,,0.22,0.35
4/07/2016 01:00,,,-0.001,0.008,0.007,,0.14,0.34
4/07/2016 02:00,,,-0.002,0.006,0.004,,0.12,0.32
4/07/2016 03:00,,,-0.001,0.010,0.009,,0.11,0.30
4/07/2016 04:00,,,-0.001,0.007,0.006,,0.12,0.23
4/07/2016 05:00,,,-0.001,0.006,0.005,,0.12,0.19
4/07/2016 06:00,,,-0.001,0.009,0.008,,0.12,0.16
