Date/Time,O3 UVA ppm,O3 4hr UVA ppm,NO Chemiluminescence ppm,NO2 calc Chemiluminescence ppm,NOx Chemiluminescence ppm,SO2 UVF ppm,CO GPC ppm,CO 8hr GPC ppm
1/12/2019 1:00,,,0.003,0.002,0.005,,0.04,0.07
1/12/2019 2:00,,,,,,,0.07,0.06
1/12/2019 3:00,,,0.007,0.003,0.009,,,0.06
1/12/2019 4:00,,,0.015,0.004,0.018,,0.09,0.06
1/12/2019 5:00,,,0.001,0.001,0.002,,0.09,0.07
1/12/2019 6:00,,,0.003,0.003,0.006,,0.1,0.07
1/12/2019 7:00,,,0.022,0.006,0.028,,0.12,0.08
1/12/2019 8:00,,,0.009,0.006,0.015,,0.13,0.09
1/12/2019 9:00,,,0.012,0.007,0.019,,0.14,0.11
1/12/2019 10:00,,,0.004,0.003,0.007,,0.14,0.12
1/12/2019 11:00,,,0.007,0.005,0.011,,0.13,0.12
1/12/2019 12:00,,,0.007,0.005,0.011,,0.13,0.12
1/12/2019 13:00,,,0.007,0.006,0.013,,0.12,0.13
1/12/2019 14:00,,,0.007,0.004,0.011,,0.12,0.13
1/12/2019 15:00,,,0.006,0.004,0.01,,0.1,0.13
1/12/2019 16:00,,,0.009,0.005,0.014,,0.1,0.12
1/12/2019 17:00,,,0.006,0.005,0.01,,0.1,0.12
1/12/2019 18:00,,,0.005,0.005,0.01,,0.11,0.11
1/12/2019 19:00,,,0.005,0.004,0.009,,0.1,0.11
1/12/2019 20:00,,,0.022,0.009,0.03,,0.13,0.11
1/12/2019 21:00,,,0.014,0.006,0.02,,0.14,0.11
1/12/2019 22:00,,,0.002,0.002,0.004,,0.12,0.11
1/12/2019 23:00,,,0.001,0.001,0.002,,0.11,0.11
2/12/2019 0:00,,,0.001,0.001,0.002,,0.09,0.11
2/12/2019 1:00,,,0.001,0,0.001,,0.06,0.11
2/12/2019 2:00,,,0.001,0,0.001,,0.05,0.1
2/12/2019 3:00,,,0.001,0,0.001,,0.08,0.1
2/12/2019 4:00,,,0.001,0.001,0.002,,0.17,0.1
2/12/2019 5:00,,,0.001,0.003,0.004,,0.19,0.11
2/12/2019 6:00,,,0.012,0.01,0.021,,0.25,0.12
2/12/2019 7:00,,,0.031,0.016,0.047,,0.31,0.15
2/12/2019 8:00,,,0.038,0.016,0.054,,0.35,0.18
2/12/2019 9:00,,,0.042,0.018,0.06,,0.26,0.21
2/12/2019 10:00,,,0.028,0.01,0.038,,0.23,0.23
2/12/2019 11:00,,,0.013,0.008,0.021,,0.25,0.25
2/12/2019 12:00,,,0.02,0.008,0.029,,0.26,0.26
2/12/2019 13:00,,,0.021,0.008,0.029,,0.27,0.27
2/12/2019 14:00,,,0.032,0.014,0.045,,0.27,0.27
2/12/2019 15:00,,,0.035,0.012,0.047,,0.28,0.27
2/12/2019 16:00,,,0.033,0.018,0.051,,0.27,0.26
2/12/2019 17:00,,,0.034,0.018,0.052,,0.29,0.26
2/12/2019 18:00,,,0.026,0.01,0.036,,0.24,0.27
2/12/2019 19:00,,,0.015,0.006,0.021,,0.21,0.26
2/12/2019 20:00,,,0.011,0.006,0.016,,0.14,0.25
2/12/2019 21:00,,,0.015,0.007,0.022,,0.07,0.22
2/12/2019 22:00,,,0.005,0.003,0.008,,0.05,0.19
2/12/2019 23:00,,,0.001,0.001,0.003,,0.05,0.17
3/12/2019 0:00,,,0.001,0.001,0.002,,0.07,0.14
3/12/2019 1:00,,,0.001,0.002,0.003,,0.04,0.11
3/12/2019 2:00,,,,,,,0.05,0.08
3/12/2019 3:00,,,0.001,0.001,0.002,,,0.07
3/12/2019 4:00,,,0.001,0.002,0.003,,0.05,0.05
3/12/2019 5:00,,,0.002,0.002,0.004,,0.05,0.05
3/12/2019 6:00,,,0.01,0.009,0.019,,0.07,0.05
3/12/2019 7:00,,,0.021,0.012,0.034,,0.11,0.06
3/12/2019 8:00,,,0.015,0.01,0.024,,0.14,0.07
3/12/2019 9:00,,,0.02,0.01,0.03,,0.16,0.09
3/12/2019 10:00,,,0.021,0.01,0.031,,0.12,0.1
3/12/2019 11:00,,,0.015,0.005,0.02,,0.1,0.1
3/12/2019 12:00,,,0.021,0.01,0.03,,0.11,0.11
3/12/2019 13:00,,,0.034,0.011,0.045,,0.12,0.12
3/12/2019 14:00,,,0.039,0.015,0.054,,0.11,0.12
3/12/2019 15:00,,,0.057,0.021,0.078,,0.14,0.13
3/12/2019 16:00,,,0.055,0.019,0.074,,0.14,0.13
3/12/2019 17:00,,,0.058,0.019,0.078,,0.16,0.13
3/12/2019 18:00,,,0.031,0.01,0.04,,0.15,0.13
3/12/2019 19:00,,,0.014,0.008,0.022,,0.15,0.14
3/12/2019 20:00,,,0.01,0.004,0.014,,0.12,0.14
3/12/2019 21:00,,,0.013,0.006,0.019,,0.12,0.14
3/12/2019 22:00,,,0.01,0.007,0.017,,0.15,0.14
3/12/2019 23:00,,,0.014,0.004,0.018,,0.1,0.14
4/12/2019 0:00,,,0.001,0.001,0.002,,0.09,0.13
4/12/2019 1:00,,,0.001,0.001,0.002,,0.06,0.12
4/12/2019 2:00,,,0.001,0.001,0.002,,0.05,0.11
4/12/2019 3:00,,,0.001,0.001,0.002,,0.04,0.09
4/12/2019 4:00,,,0.001,0.002,0.003,,0.04,0.08
4/12/2019 5:00,,,0.002,0.004,0.005,,0.04,0.07
4/12/2019 6:00,,,0.023,0.023,0.046,,0.09,0.07
4/12/2019 7:00,,,0.038,0.023,0.061,,0.14,0.07
4/12/2019 8:00,,,0.043,0.022,0.065,,0.19,0.08
4/12/2019 9:00,,,0.045,0.024,0.068,,0.14,0.09
4/12/2019 10:00,,,0.037,0.013,0.05,,0.14,0.1
4/12/2019 11:00,,,0.047,0.02,0.067,,0.25,0.13
4/12/2019 12:00,,,0.019,0.012,0.031,,0.2,0.15
4/12/2019 13:00,,,0.046,0.021,0.067,,0.2,0.17
4/12/2019 14:00,,,0.079,0.033,0.112,,0.23,0.19
4/12/2019 15:00,,,0.06,0.029,0.089,,0.24,0.2
4/12/2019 16:00,,,0.064,0.041,0.105,,0.27,0.21
4/12/2019 17:00,,,0.092,0.039,0.13,,0.34,0.23
4/12/2019 18:00,,,0.026,0.013,0.04,,0.29,0.25
4/12/2019 19:00,,,0.034,0.015,0.049,,0.29,0.26
4/12/2019 20:00,,,0.007,0.009,0.016,,0.29,0.27
4/12/2019 21:00,,,0.031,0.014,0.046,,0.3,0.28
4/12/2019 22:00,,,0.019,0.01,0.028,,0.3,0.29
4/12/2019 23:00,,,0.003,0.009,0.012,,0.27,0.29
5/12/2019 0:00,,,0.001,0.005,0.006,,0.23,0.29
5/12/2019 1:00,,,0.001,0.003,0.004,,0.12,0.26
5/12/2019 2:00,,,,,,,0.11,0.24
5/12/2019 3:00,,,0.001,0.006,0.007,,,0.23
5/12/2019 4:00,,,0.002,0.011,0.013,,0.13,0.2
5/12/2019 5:00,,,0.003,0.013,0.015,,0.11,0.18
5/12/2019 6:00,,,0.012,0.016,0.028,,0.17,0.16
5/12/2019 7:00,,,0.064,0.033,0.097,,0.32,0.17
5/12/2019 8:00,,,0.057,0.026,0.083,,0.22,0.17
5/12/2019 9:00,,,0.033,0.015,0.048,,0.14,0.17
5/12/2019 10:00,,,0.033,0.015,0.049,,0.14,0.17
5/12/2019 11:00,,,0.023,0.01,0.033,,0.14,0.17
5/12/2019 12:00,,,0.045,0.023,0.068,,0.17,0.18
5/12/2019 13:00,,,0.039,0.017,0.056,,0.19,0.19
