"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/09/2019 01:00,,,0.002,0.011,0.013,,0.23,0.23
1/09/2019 02:00,,,0.000,0.008,0.008,,0.19,0.23
1/09/2019 03:00,,,0.000,0.003,0.004,,0.15,0.22
1/09/2019 04:00,,,0.000,0.003,0.003,,0.15,0.20
1/09/2019 05:00,,,0.000,0.004,0.004,,0.15,0.20
1/09/2019 06:00,,,0.000,0.004,0.004,,0.15,0.19
1/09/2019 07:00,,,0.001,0.007,0.008,,0.16,0.18
1/09/2019 08:00,,,0.003,0.013,0.016,,0.16,0.17
1/09/2019 09:00,,,0.003,0.005,0.007,,0.17,0.16
1/09/2019 10:00,,,0.007,0.008,0.015,,0.17,0.16
1/09/2019 11:00,,,0.003,0.005,0.008,,0.17,0.16
1/09/2019 12:00,,,0.004,0.005,0.008,,0.15,0.16
1/09/2019 13:00,,,0.003,0.005,0.008,,0.14,0.16
1/09/2019 14:00,,,0.003,0.004,0.007,,0.13,0.16
1/09/2019 15:00,,,0.007,0.007,0.014,,0.10,0.15
1/09/2019 16:00,,,0.004,0.005,0.009,,0.10,0.14
1/09/2019 17:00,,,0.009,0.009,0.018,,0.11,0.13
1/09/2019 18:00,,,0.007,0.013,0.019,,0.18,0.13
1/09/2019 19:00,,,0.010,0.017,0.027,,0.24,0.14
1/09/2019 20:00,,,0.003,0.016,0.019,,0.26,0.16
1/09/2019 21:00,,,0.001,0.015,0.016,,0.28,0.18
1/09/2019 22:00,,,0.002,0.017,0.018,,0.35,0.20
1/09/2019 23:00,,,0.001,0.012,0.013,,0.21,0.22
2/09/2019 00:00,,,0.001,0.008,0.009,,0.18,0.23
2/09/2019 01:00,,,0.000,0.007,0.007,,0.18,0.24
2/09/2019 02:00,,,,,,,0.16,0.23
2/09/2019 03:00,,,0.000,0.004,0.005,,,0.23
2/09/2019 04:00,,,0.000,0.005,0.005,,0.12,0.21
2/09/2019 05:00,,,0.001,0.005,0.005,,0.09,0.18
2/09/2019 06:00,,,0.001,0.005,0.005,,0.09,0.15
2/09/2019 07:00,,,0.001,0.008,0.009,,0.12,0.13
2/09/2019 08:00,,,0.007,0.015,0.022,,0.16,0.13
2/09/2019 09:00,,,0.009,0.015,0.024,,0.17,0.13
2/09/2019 10:00,,,0.009,0.013,0.022,,0.13,0.12
