"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/12/2017 01:00,,,0.000,0.004,0.004,,0.25,0.34
1/12/2017 02:00,,,,,,,0.22,0.32
1/12/2017 03:00,,,0.000,0.003,0.003,,,0.31
1/12/2017 04:00,,,0.000,0.003,0.003,,0.22,0.28
1/12/2017 05:00,,,0.000,0.004,0.004,,0.21,0.26
1/12/2017 06:00,,,0.022,0.015,0.038,,0.26,0.25
1/12/2017 07:00,,,0.027,0.017,0.044,,0.34,0.25
1/12/2017 08:00,,,0.027,0.017,0.044,,0.28,0.25
1/12/2017 09:00,,,0.044,0.019,0.063,,0.24,0.25
1/12/2017 10:00,,,0.010,0.010,0.020,,0.29,0.26
1/12/2017 11:00,,,0.023,0.017,0.040,,0.25,0.26
1/12/2017 12:00,,,0.016,0.014,0.029,,0.24,0.26
1/12/2017 13:00,,,0.021,0.013,0.034,,0.26,0.27
1/12/2017 14:00,,,0.045,0.024,0.069,,0.24,0.27
1/12/2017 15:00,,,0.034,0.019,0.053,,0.29,0.26
1/12/2017 16:00,,,0.018,0.015,0.032,,0.28,0.26
1/12/2017 17:00,,,0.068,0.024,0.092,,0.32,0.27
1/12/2017 18:00,,,0.011,0.011,0.021,,0.26,0.27
1/12/2017 19:00,,,0.015,0.011,0.026,,0.29,0.27
1/12/2017 20:00,,,0.005,0.008,0.013,,0.22,0.27
1/12/2017 21:00,,,0.009,0.007,0.016,,0.22,0.27
1/12/2017 22:00,,,0.005,0.007,0.011,,0.19,0.26
1/12/2017 23:00,,,0.014,0.009,0.023,,0.20,0.25
2/12/2017 00:00,,,0.001,0.004,0.004,,0.14,0.23
2/12/2017 01:00,,,0.000,0.003,0.003,,0.12,0.21
2/12/2017 02:00,,,0.000,0.003,0.003,,0.12,0.19
2/12/2017 03:00,,,0.000,0.002,0.002,,0.11,0.17
2/12/2017 04:00,,,0.001,0.003,0.004,,0.11,0.15
2/12/2017 05:00,,,0.000,0.004,0.004,,0.11,0.14
2/12/2017 06:00,,,0.001,0.005,0.006,,0.11,0.13
2/12/2017 07:00,,,0.015,0.010,0.025,,0.13,0.12
2/12/2017 08:00,,,0.013,0.012,0.024,,0.12,0.11
2/12/2017 09:00,,,0.006,0.007,0.013,,0.16,0.12
2/12/2017 10:00,,,0.005,0.007,0.013,,0.15,0.12
2/12/2017 11:00,,,0.003,0.006,0.009,,0.13,0.13
2/12/2017 12:00,,,0.008,0.008,0.016,,0.15,0.13
2/12/2017 13:00,,,0.012,0.010,0.022,,0.15,0.14
2/12/2017 14:00,,,0.008,0.009,0.017,,0.15,0.14
2/12/2017 15:00,,,0.009,0.010,0.019,,0.19,0.15
2/12/2017 16:00,,,0.007,0.008,0.015,,0.16,0.15
2/12/2017 17:00,,,0.005,0.007,0.012,,0.19,0.16
2/12/2017 18:00,,,0.006,0.007,0.013,,0.16,0.16
2/12/2017 19:00,,,0.006,0.008,0.013,,0.17,0.16
2/12/2017 20:00,,,0.084,0.017,0.100,,0.19,0.17
2/12/2017 21:00,,,0.054,0.014,0.067,,0.16,0.17
2/12/2017 22:00,,,0.022,0.011,0.033,,0.17,0.17
2/12/2017 23:00,,,0.004,0.007,0.011,,0.16,0.17
3/12/2017 00:00,,,0.004,0.006,0.010,,0.11,0.16
3/12/2017 01:00,,,0.002,0.004,0.006,,0.10,0.15
3/12/2017 02:00,,,,,,,0.09,0.15
3/12/2017 03:00,,,0.001,0.006,0.008,,,0.14
3/12/2017 04:00,,,0.002,0.005,0.007,,0.08,0.12
3/12/2017 05:00,,,0.000,0.004,0.004,,0.08,0.11
3/12/2017 06:00,,,0.000,0.005,0.005,,0.08,0.10
3/12/2017 07:00,,,0.003,0.006,0.009,,0.13,0.09
3/12/2017 08:00,,,0.016,0.009,0.025,,0.10,0.09
3/12/2017 09:00,,,0.016,0.009,0.025,,0.10,0.09
3/12/2017 10:00,,,0.005,0.007,0.012,,0.09,0.09
3/12/2017 11:00,,,0.003,0.005,0.009,,0.11,0.10
3/12/2017 12:00,,,0.010,0.008,0.019,,0.10,0.10
3/12/2017 13:00,,,0.008,0.007,0.015,,0.14,0.11
3/12/2017 14:00,,,0.018,0.008,0.026,,0.12,0.11
3/12/2017 15:00,,,0.019,0.008,0.027,,0.12,0.11
3/12/2017 16:00,,,0.011,0.012,0.022,,0.12,0.11
3/12/2017 17:00,,,0.015,0.007,0.022,,0.10,0.11
3/12/2017 18:00,,,0.004,0.006,0.010,,0.11,0.12
3/12/2017 19:00,,,0.038,0.012,0.050,,0.12,0.12
3/12/2017 20:00,,,0.010,0.009,0.019,,0.14,0.12
3/12/2017 21:00,,,0.062,0.015,0.076,,0.20,0.13
3/12/2017 22:00,,,0.019,0.007,0.027,,0.17,0.14
3/12/2017 23:00,,,0.001,0.004,0.005,,0.14,0.14
4/12/2017 00:00,,,0.000,0.003,0.003,,0.13,0.14
4/12/2017 01:00,,,0.000,0.003,0.003,,0.12,0.14
4/12/2017 02:00,,,0.000,0.003,0.003,,0.12,0.14
4/12/2017 03:00,,,0.000,0.003,0.003,,0.12,0.14
4/12/2017 04:00,,,0.001,0.004,0.005,,0.13,0.14
4/12/2017 05:00,,,0.000,0.004,0.005,,0.13,0.13
4/12/2017 06:00,,,0.017,0.015,0.031,,0.21,0.14
4/12/2017 07:00,,,0.044,0.020,0.063,,0.22,0.15
4/12/2017 08:00,,,0.021,0.012,0.032,,0.24,0.16
4/12/2017 09:00,,,0.017,0.011,0.028,,0.22,0.17
4/12/2017 10:00,,,0.034,0.017,0.051,,0.19,0.18
4/12/2017 11:00,,,0.026,0.014,0.040,,0.21,0.19
4/12/2017 12:00,,,0.009,0.009,0.018,,0.22,0.21
4/12/2017 13:00,,,0.024,0.011,0.035,,0.21,0.22
4/12/2017 14:00,,,0.014,0.010,0.024,,0.18,0.21
4/12/2017 15:00,,,0.030,0.015,0.045,,0.18,0.21
4/12/2017 16:00,,,0.065,0.030,0.095,,0.23,0.21
4/12/2017 17:00,,,0.037,0.018,0.055,,0.24,0.21
4/12/2017 18:00,,,0.065,0.021,0.086,,0.17,0.21
4/12/2017 19:00,,,0.035,0.011,0.046,,0.16,0.20
4/12/2017 20:00,,,0.002,0.006,0.008,,0.16,0.19
4/12/2017 21:00,,,0.004,0.007,0.010,,0.20,0.19
4/12/2017 22:00,,,0.015,0.010,0.025,,0.19,0.19
4/12/2017 23:00,,,0.007,0.007,0.014,,0.17,0.19
5/12/2017 00:00,,,0.003,0.005,0.009,,0.14,0.18
5/12/2017 01:00,,,0.000,0.004,0.004,,0.12,0.16
5/12/2017 02:00,,,,,,,0.12,0.16
5/12/2017 03:00,,,0.000,0.004,0.004,,,0.15
5/12/2017 04:00,,,0.001,0.004,0.005,,0.12,0.15
5/12/2017 05:00,,,0.001,0.005,0.006,,0.13,0.14
5/12/2017 06:00,,,0.013,0.012,0.025,,0.16,0.14
5/12/2017 07:00,,,0.009,0.010,0.018,,0.19,0.14
5/12/2017 08:00,,,0.015,0.011,0.026,,0.20,0.15
5/12/2017 09:00,,,0.048,0.023,0.071,,0.20,0.16
5/12/2017 10:00,,,0.017,0.011,0.028,,0.19,0.17
5/12/2017 11:00,,,0.014,0.010,0.024,,0.25,0.18
5/12/2017 12:00,,,0.016,0.011,0.028,,0.22,0.19
5/12/2017 13:00,,,0.029,0.015,0.044,,0.26,0.21
5/12/2017 14:00,,,0.016,0.012,0.028,,0.24,0.22
5/12/2017 15:00,,,0.046,0.035,0.081,,0.25,0.23
5/12/2017 16:00,,,0.039,0.021,0.060,,0.27,0.24
5/12/2017 17:00,,,0.020,0.018,0.038,,0.29,0.25
5/12/2017 18:00,,,0.014,0.011,0.025,,0.26,0.26
5/12/2017 19:00,,,0.006,0.007,0.013,,0.23,0.25
5/12/2017 20:00,,,0.003,0.007,0.010,,0.20,0.25
5/12/2017 21:00,,,0.002,0.007,0.010,,0.19,0.24
5/12/2017 22:00,,,0.001,0.006,0.006,,0.21,0.24
5/12/2017 23:00,,,0.000,0.004,0.005,,0.20,0.23
6/12/2017 00:00,,,0.000,0.003,0.003,,0.10,0.21
6/12/2017 01:00,,,0.000,0.003,0.002,,0.11,0.19
6/12/2017 02:00,,,0.000,0.003,0.003,,0.12,0.17
6/12/2017 03:00,,,0.000,0.004,0.004,,0.12,0.16
6/12/2017 04:00,,,0.000,0.004,0.004,,0.12,0.15
6/12/2017 05:00,,,0.000,0.008,0.008,,0.16,0.14
6/12/2017 06:00,,,0.015,0.017,0.032,,0.25,0.15
6/12/2017 07:00,,,0.022,0.017,0.038,,0.32,0.16
6/12/2017 08:00,,,0.075,0.029,0.104,,0.44,0.20
6/12/2017 09:00,,,0.072,0.025,0.097,,0.29,0.23
6/12/2017 10:00,,,0.028,0.018,0.046,,0.22,0.24
6/12/2017 11:00,,,0.025,0.013,0.038,,0.19,0.25
6/12/2017 12:00,,,,,,,0.20,0.26
6/12/2017 13:00,,,0.070,0.023,0.094,,0.23,0.27
6/12/2017 14:00,,,0.034,0.017,0.051,,0.25,0.26
6/12/2017 15:00,,,0.060,0.030,0.090,,0.21,0.25
6/12/2017 16:00,,,0.032,0.023,0.055,,0.20,0.22
6/12/2017 17:00,,,0.073,0.027,0.100,,0.23,0.22
6/12/2017 18:00,,,0.067,0.029,0.096,,0.21,0.22
6/12/2017 19:00,,,0.019,0.012,0.031,,0.19,0.22
6/12/2017 20:00,,,0.013,0.009,0.022,,0.19,0.22
6/12/2017 21:00,,,0.002,0.007,0.009,,0.17,0.21
6/12/2017 22:00,,,0.001,0.005,0.006,,0.16,0.20
6/12/2017 23:00,,,0.002,0.005,0.007,,0.15,0.19
7/12/2017 00:00,,,0.000,0.005,0.005,,0.13,0.18
7/12/2017 01:00,,,0.000,0.004,0.004,,0.12,0.17
7/12/2017 02:00,,,,,,,0.15,0.16
7/12/2017 03:00,,,0.000,0.008,0.008,,,0.15
7/12/2017 04:00,,,0.002,0.009,0.011,,0.16,0.15
7/12/2017 05:00,,,0.002,0.013,0.015,,0.17,0.15
7/12/2017 06:00,,,0.013,0.021,0.034,,0.25,0.16
7/12/2017 07:00,,,0.027,0.020,0.047,,0.35,0.19
7/12/2017 08:00,,,0.041,0.021,0.062,,0.41,0.22
7/12/2017 09:00,,,0.055,0.024,0.080,,0.49,0.27
7/12/2017 10:00,,,0.036,0.023,0.059,,0.39,0.31
7/12/2017 11:00,,,0.043,0.022,0.065,,0.35,0.32
7/12/2017 12:00,,,0.031,0.019,0.049,,0.32,0.34
7/12/2017 13:00,,,0.068,0.021,0.088,,0.33,0.36
7/12/2017 14:00,,,0.029,0.012,0.041,,0.23,0.36
7/12/2017 15:00,,,0.050,0.021,0.071,,0.22,0.34
7/12/2017 16:00,,,0.036,0.019,0.055,,0.22,0.32
7/12/2017 17:00,,,0.025,0.016,0.040,,0.21,0.28
7/12/2017 18:00,,,0.028,0.016,0.044,,0.19,0.26
7/12/2017 19:00,,,0.024,0.014,0.038,,0.15,0.23
7/12/2017 20:00,,,0.003,0.007,0.010,,0.16,0.21
7/12/2017 21:00,,,0.008,0.010,0.018,,0.22,0.20
7/12/2017 22:00,,,0.028,0.021,0.048,,0.18,0.19
7/12/2017 23:00,,,0.007,0.010,0.017,,0.17,0.19
