"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/07/2018 01:00,,,0.003,0.017,0.020,,0.24,0.28
1/07/2018 02:00,,,,,,,0.16,0.29
1/07/2018 03:00,,,0.002,0.014,0.016,,,0.29
1/07/2018 04:00,,,0.001,0.011,0.012,,0.10,0.26
1/07/2018 05:00,,,0.001,0.009,0.010,,0.04,0.20
1/07/2018 06:00,,,0.001,0.009,0.010,,0.01,0.15
1/07/2018 07:00,,,0.001,0.010,0.011,,-0.01,0.11
1/07/2018 08:00,,,0.003,0.012,0.015,,0.02,0.09
1/07/2018 09:00,,,0.004,0.013,0.017,,0.01,0.05
1/07/2018 10:00,,,0.012,0.018,0.030,,0.08,0.04
1/07/2018 11:00,,,0.013,0.017,0.030,,0.14,0.05
1/07/2018 12:00,,,0.006,0.009,0.015,,-0.03,0.03
1/07/2018 13:00,,,0.005,0.008,0.013,,-0.01,0.03
1/07/2018 14:00,,,0.006,0.011,0.017,,-0.03,0.02
1/07/2018 15:00,,,0.007,0.011,0.018,,-0.05,0.02
1/07/2018 16:00,,,0.007,0.011,0.017,,-0.06,0.00
1/07/2018 17:00,,,0.005,0.013,0.018,,-0.02,0.00
1/07/2018 18:00,,,0.037,0.026,0.063,,0.06,0.00
1/07/2018 19:00,,,0.010,0.025,0.035,,0.23,0.01
1/07/2018 20:00,,,0.012,0.029,0.041,,0.38,0.06
1/07/2018 21:00,,,0.007,0.026,0.034,,0.34,0.11
1/07/2018 22:00,,,0.008,0.023,0.030,,0.22,0.14
1/07/2018 23:00,,,0.006,0.020,0.025,,0.20,0.17
2/07/2018 00:00,,,0.004,0.016,0.020,,0.16,0.20
2/07/2018 01:00,,,0.001,0.012,0.013,,0.07,0.21
2/07/2018 02:00,,,0.001,0.006,0.007,,-0.05,0.20
2/07/2018 03:00,,,0.001,0.004,0.005,,-0.09,0.15
2/07/2018 04:00,,,0.001,0.004,0.005,,-0.10,0.09
2/07/2018 05:00,,,0.001,0.005,0.006,,-0.10,0.04
2/07/2018 06:00,,,0.001,0.006,0.007,,-0.09,0.00
2/07/2018 07:00,,,0.002,0.015,0.017,,-0.06,-0.04
2/07/2018 08:00,,,0.015,0.029,0.045,,0.04,-0.05
2/07/2018 09:00,,,0.026,0.031,0.057,,0.10,-0.04
2/07/2018 10:00,,,0.026,0.026,0.052,,0.05,-0.03
2/07/2018 11:00,,,0.016,0.019,0.035,,-0.03,-0.02
2/07/2018 12:00,,,0.015,0.016,0.031,,-0.05,-0.02
2/07/2018 13:00,,,0.020,0.018,0.038,,-0.03,-0.01
2/07/2018 14:00,,,0.037,0.022,0.058,,-0.02,0.00
2/07/2018 15:00,,,0.037,0.026,0.063,,0.04,0.01
2/07/2018 16:00,,,0.059,0.034,0.093,,0.07,0.02
2/07/2018 17:00,,,0.093,0.040,0.133,,0.27,0.04
2/07/2018 18:00,,,0.094,0.040,0.134,,0.34,0.08
2/07/2018 19:00,,,0.046,0.035,0.081,,0.18,0.10
2/07/2018 20:00,,,0.015,0.030,0.045,,0.20,0.13
2/07/2018 21:00,,,0.005,0.023,0.028,,0.12,0.15
2/07/2018 22:00,,,0.003,0.016,0.019,,0.03,0.16
2/07/2018 23:00,,,0.002,0.011,0.012,,-0.02,0.15
3/07/2018 00:00,,,0.001,0.009,0.010,,-0.05,0.14
