"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/09/2017 01:00,,,-0.001,0.005,0.005,,0.12,0.21
1/09/2017 02:00,,,-0.001,0.004,0.003,,0.12,0.18
1/09/2017 03:00,,,-0.001,0.004,0.003,,0.12,0.16
1/09/2017 04:00,,,0.000,0.004,0.003,,0.11,0.14
1/09/2017 05:00,,,0.000,0.004,0.003,,0.11,0.13
1/09/2017 06:00,,,0.000,0.005,0.005,,0.12,0.13
1/09/2017 07:00,,,0.000,0.011,0.011,,0.14,0.13
1/09/2017 08:00,,,0.016,0.020,0.036,,0.22,0.14
1/09/2017 09:00,,,0.018,0.023,0.041,,0.27,0.15
1/09/2017 10:00,,,0.018,0.016,0.034,,0.21,0.16
1/09/2017 11:00,,,0.008,0.011,0.020,,0.17,0.17
1/09/2017 12:00,,,0.024,0.017,0.041,,0.22,0.18
1/09/2017 13:00,,,0.020,0.016,0.036,,0.27,0.20
1/09/2017 14:00,,,0.024,0.019,0.043,,0.25,0.22
1/09/2017 15:00,,,0.048,0.024,0.072,,0.29,0.24
1/09/2017 16:00,,,0.026,0.026,0.052,,0.32,0.25
1/09/2017 17:00,,,0.054,0.036,0.090,,0.42,0.27
1/09/2017 18:00,,,0.044,0.032,0.076,,0.46,0.30
1/09/2017 19:00,,,0.015,0.029,0.044,,0.40,0.33
1/09/2017 20:00,,,0.005,0.024,0.029,,0.39,0.35
1/09/2017 21:00,,,0.003,0.021,0.025,,0.37,0.36
1/09/2017 22:00,,,0.003,0.021,0.023,,0.35,0.37
1/09/2017 23:00,,,0.008,0.015,0.023,,0.24,0.37
2/09/2017 00:00,,,0.011,0.010,0.021,,0.21,0.36
2/09/2017 01:00,,,0.000,0.007,0.007,,0.20,0.33
2/09/2017 02:00,,,,,,,0.21,0.30
2/09/2017 03:00,,,0.000,0.005,0.005,,,0.28
2/09/2017 04:00,,,0.001,0.006,0.006,,0.24,0.26
2/09/2017 05:00,,,0.000,0.006,0.006,,0.23,0.24
2/09/2017 06:00,,,0.001,0.007,0.008,,0.23,0.22
2/09/2017 07:00,,,0.003,0.010,0.013,,0.27,0.23
2/09/2017 08:00,,,0.002,0.013,0.014,,0.29,0.24
2/09/2017 09:00,,,0.005,0.015,0.020,,0.36,0.26
2/09/2017 10:00,,,0.005,0.015,0.020,,0.34,0.28
2/09/2017 11:00,,,0.007,0.015,0.022,,0.36,0.29
2/09/2017 12:00,,,0.023,0.021,0.044,,0.42,0.31
2/09/2017 13:00,,,0.015,0.018,0.033,,0.29,0.32
2/09/2017 14:00,,,0.024,0.028,0.052,,0.37,0.34
2/09/2017 15:00,,,0.023,0.019,0.042,,0.35,0.35
2/09/2017 16:00,,,0.004,0.015,0.019,,0.34,0.35
2/09/2017 17:00,,,0.002,0.016,0.018,,0.29,0.34
2/09/2017 18:00,,,0.006,0.023,0.030,,0.42,0.35
2/09/2017 19:00,,,0.009,0.025,0.034,,0.43,0.36
2/09/2017 20:00,,,0.026,0.024,0.050,,0.45,0.37
2/09/2017 21:00,,,0.004,0.008,0.012,,0.27,0.36
2/09/2017 22:00,,,0.007,0.012,0.019,,0.30,0.36
2/09/2017 23:00,,,0.002,0.009,0.011,,0.27,0.35
3/09/2017 00:00,,,0.002,0.009,0.011,,0.25,0.34
3/09/2017 01:00,,,0.001,0.005,0.006,,0.21,0.33
3/09/2017 02:00,,,0.001,0.005,0.006,,0.18,0.30
3/09/2017 03:00,,,0.001,0.008,0.009,,0.19,0.27
3/09/2017 04:00,,,0.002,0.004,0.005,,0.17,0.23
3/09/2017 05:00,,,0.000,0.003,0.002,,0.15,0.22
3/09/2017 06:00,,,-0.001,0.002,0.001,,0.14,0.19
3/09/2017 07:00,,,-0.001,0.002,0.002,,0.15,0.18
3/09/2017 08:00,,,0.001,0.005,0.006,,0.17,0.17
3/09/2017 09:00,,,0.004,0.007,0.011,,0.18,0.17
3/09/2017 10:00,,,0.003,0.005,0.008,,0.15,0.16
3/09/2017 11:00,,,0.005,0.007,0.013,,0.18,0.16
3/09/2017 12:00,,,0.007,0.008,0.015,,0.18,0.16
3/09/2017 13:00,,,0.007,0.008,0.014,,0.18,0.17
3/09/2017 14:00,,,0.006,0.008,0.014,,0.18,0.17
3/09/2017 15:00,,,0.006,0.009,0.014,,0.20,0.18
3/09/2017 16:00,,,0.011,0.012,0.022,,0.22,0.18
3/09/2017 17:00,,,0.011,0.011,0.021,,0.19,0.18
3/09/2017 18:00,,,0.006,0.010,0.016,,0.19,0.19
3/09/2017 19:00,,,0.005,0.010,0.015,,0.22,0.19
3/09/2017 20:00,,,0.025,0.012,0.037,,0.22,0.20
3/09/2017 21:00,,,0.005,0.009,0.014,,0.22,0.20
3/09/2017 22:00,,,0.002,0.007,0.009,,0.21,0.21
3/09/2017 23:00,,,0.000,0.003,0.003,,0.18,0.21
4/09/2017 00:00,,,0.000,0.003,0.003,,0.16,0.20
4/09/2017 01:00,,,0.000,0.002,0.002,,0.13,0.19
4/09/2017 02:00,,,,,,,0.11,0.18
4/09/2017 03:00,,,0.000,0.002,0.002,,,0.17
4/09/2017 04:00,,,-0.001,0.002,0.002,,0.11,0.16
4/09/2017 05:00,,,-0.001,0.003,0.002,,0.12,0.14
4/09/2017 06:00,,,0.000,0.003,0.003,,0.12,0.13
4/09/2017 07:00,,,0.021,0.019,0.040,,0.19,0.13
4/09/2017 08:00,,,0.023,0.022,0.045,,0.21,0.14
4/09/2017 09:00,,,0.021,0.019,0.040,,0.21,0.15
4/09/2017 10:00,,,0.022,0.016,0.037,,0.17,0.16
4/09/2017 11:00,,,0.012,0.012,0.023,,0.18,0.16
4/09/2017 12:00,,,0.012,0.011,0.023,,0.15,0.17
4/09/2017 13:00,,,0.009,0.009,0.018,,0.15,0.17
4/09/2017 14:00,,,0.020,0.014,0.034,,0.18,0.18
4/09/2017 15:00,,,0.006,0.008,0.014,,0.15,0.17
4/09/2017 16:00,,,0.015,0.014,0.029,,0.16,0.17
4/09/2017 17:00,,,0.026,0.017,0.043,,0.17,0.16
4/09/2017 18:00,,,0.026,0.018,0.044,,0.20,0.17
4/09/2017 19:00,,,0.015,0.013,0.028,,0.18,0.17
4/09/2017 20:00,,,0.014,0.010,0.024,,0.17,0.17
4/09/2017 21:00,,,0.002,0.006,0.008,,0.15,0.17
4/09/2017 22:00,,,0.003,0.006,0.008,,0.15,0.17
4/09/2017 23:00,,,0.007,0.007,0.014,,0.14,0.16
5/09/2017 00:00,,,0.001,0.003,0.004,,0.11,0.16
5/09/2017 01:00,,,0.000,0.003,0.003,,0.09,0.15
5/09/2017 02:00,,,0.000,0.002,0.002,,0.09,0.13
5/09/2017 03:00,,,0.000,0.002,0.002,,0.09,0.12
5/09/2017 04:00,,,0.000,0.002,0.002,,0.09,0.11
5/09/2017 05:00,,,0.000,0.003,0.003,,0.09,0.10
5/09/2017 06:00,,,0.000,0.003,0.003,,0.10,0.10
5/09/2017 07:00,,,0.003,0.008,0.012,,0.12,0.10
5/09/2017 08:00,,,0.017,0.018,0.035,,0.15,0.10
5/09/2017 09:00,,,0.016,0.015,0.032,,0.16,0.11
5/09/2017 10:00,,,0.017,0.014,0.031,,0.13,0.12
5/09/2017 11:00,,,0.011,0.010,0.021,,0.13,0.12
5/09/2017 12:00,,,0.013,0.011,0.024,,0.15,0.13
5/09/2017 13:00,,,0.012,0.009,0.021,,0.15,0.14
5/09/2017 14:00,,,0.017,0.011,0.028,,0.15,0.14
5/09/2017 15:00,,,0.016,0.012,0.028,,0.14,0.14
5/09/2017 16:00,,,0.019,0.014,0.033,,0.17,0.15
5/09/2017 17:00,,,0.033,0.022,0.055,,0.18,0.15
5/09/2017 18:00,,,0.023,0.019,0.042,,0.20,0.16
5/09/2017 19:00,,,0.013,0.013,0.025,,0.17,0.16
