"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/06/2016 01:00,,,0.001,0.004,0.005,,0.09,0.23
1/06/2016 02:00,,,,,,,0.07,0.18
1/06/2016 03:00,,,0.001,0.004,0.004,,,0.14
1/06/2016 04:00,,,0.000,0.004,0.004,,0.06,0.12
1/06/2016 05:00,,,0.001,0.004,0.005,,0.07,0.11
1/06/2016 06:00,,,0.002,0.008,0.009,,0.09,0.09
1/06/2016 07:00,,,0.003,0.012,0.015,,0.12,0.09
1/06/2016 08:00,,,0.020,0.019,0.039,,0.25,0.10
1/06/2016 09:00,,,0.044,0.021,0.065,,0.42,0.15
1/06/2016 10:00,,,0.015,0.013,0.028,,0.21,0.17
1/06/2016 11:00,,,0.017,0.013,0.029,,0.19,0.18
1/06/2016 12:00,,,0.035,0.018,0.053,,0.27,0.20
1/06/2016 13:00,,,0.037,0.019,0.056,,0.30,0.23
1/06/2016 14:00,,,0.045,0.019,0.063,,0.29,0.25
1/06/2016 15:00,,,0.027,0.019,0.046,,0.28,0.27
1/06/2016 16:00,,,0.080,0.045,0.125,,0.28,0.28
1/06/2016 17:00,,,0.100,0.031,0.131,,0.49,0.29
1/06/2016 18:00,,,0.042,0.040,0.082,,0.45,0.32
1/06/2016 19:00,,,0.014,0.023,0.037,,0.32,0.33
1/06/2016 20:00,,,0.006,0.017,0.023,,0.25,0.33
1/06/2016 21:00,,,0.003,0.015,0.018,,0.27,0.33
1/06/2016 22:00,,,0.009,0.018,0.027,,0.33,0.33
1/06/2016 23:00,,,0.011,0.016,0.027,,0.29,0.34
2/06/2016 00:00,,,0.002,0.012,0.013,,0.16,0.32
2/06/2016 01:00,,,0.001,0.009,0.010,,0.13,0.28
2/06/2016 02:00,,,0.000,0.005,0.005,,0.05,0.23
2/06/2016 03:00,,,0.000,0.004,0.004,,0.08,0.19
2/06/2016 04:00,,,0.000,0.005,0.005,,0.04,0.17
2/06/2016 05:00,,,0.001,0.005,0.006,,0.04,0.14
2/06/2016 06:00,,,0.001,0.006,0.007,,0.05,0.10
2/06/2016 07:00,,,0.007,0.013,0.020,,0.11,0.08
2/06/2016 08:00,,,0.016,0.021,0.037,,0.22,0.09
2/06/2016 09:00,,,0.035,0.025,0.060,,0.41,0.12
2/06/2016 10:00,,,0.034,0.023,0.057,,0.41,0.17
2/06/2016 11:00,,,0.014,0.013,0.027,,0.23,0.19
2/06/2016 12:00,,,0.010,0.012,0.022,,0.19,0.21
2/06/2016 13:00,,,0.043,0.013,0.056,,0.23,0.23
2/06/2016 14:00,,,0.043,0.020,0.063,,0.28,0.26
