"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/08/2017 01:00,,,0.002,0.019,0.021,,0.38,0.46
1/08/2017 02:00,,,,,,,0.31,0.44
1/08/2017 03:00,,,0.000,0.012,0.013,,,0.45
1/08/2017 04:00,,,0.000,0.010,0.010,,0.25,0.43
1/08/2017 05:00,,,0.000,0.010,0.010,,0.21,0.39
1/08/2017 06:00,,,0.001,0.011,0.012,,0.20,0.33
1/08/2017 07:00,,,0.011,0.018,0.029,,0.29,0.29
1/08/2017 08:00,,,0.079,0.028,0.107,,0.55,0.31
1/08/2017 09:00,,,0.069,0.028,0.097,,0.57,0.34
1/08/2017 10:00,,,0.073,0.032,0.104,,0.55,0.37
1/08/2017 11:00,,,0.035,0.024,0.059,,0.44,0.38
1/08/2017 12:00,,,0.020,0.019,0.039,,0.27,0.38
1/08/2017 13:00,,,0.012,0.017,0.029,,0.22,0.39
1/08/2017 14:00,,,0.005,0.013,0.018,,0.18,0.38
1/08/2017 15:00,,,0.005,0.012,0.017,,0.19,0.37
1/08/2017 16:00,,,0.017,0.017,0.033,,0.23,0.33
1/08/2017 17:00,,,0.007,0.017,0.025,,0.25,0.29
1/08/2017 18:00,,,0.013,0.027,0.040,,0.38,0.27
1/08/2017 19:00,,,0.011,0.028,0.039,,0.37,0.26
1/08/2017 20:00,,,0.013,0.027,0.040,,0.38,0.27
1/08/2017 21:00,,,0.002,0.019,0.020,,0.29,0.28
1/08/2017 22:00,,,0.007,0.024,0.031,,0.36,0.31
1/08/2017 23:00,,,0.004,0.021,0.026,,0.32,0.32
2/08/2017 00:00,,,0.000,0.013,0.013,,0.21,0.32
2/08/2017 01:00,,,0.000,0.004,0.004,,0.11,0.30
2/08/2017 02:00,,,0.000,0.003,0.003,,0.10,0.27
2/08/2017 03:00,,,-0.001,0.003,0.003,,0.09,0.23
2/08/2017 04:00,,,0.000,0.003,0.003,,0.09,0.20
2/08/2017 05:00,,,0.000,0.003,0.003,,0.09,0.17
2/08/2017 06:00,,,0.003,0.009,0.012,,0.12,0.14
2/08/2017 07:00,,,0.002,0.014,0.016,,0.14,0.12
2/08/2017 08:00,,,0.012,0.023,0.035,,0.22,0.12
2/08/2017 09:00,,,0.016,0.023,0.039,,0.25,0.14
2/08/2017 10:00,,,0.005,0.014,0.019,,0.17,0.15
2/08/2017 11:00,,,0.007,0.010,0.017,,0.16,0.16
2/08/2017 12:00,,,0.003,0.009,0.012,,0.13,0.16
2/08/2017 13:00,,,0.002,0.010,0.012,,0.16,0.17
2/08/2017 14:00,,,0.004,0.012,0.016,,0.16,0.17
2/08/2017 15:00,,,0.003,0.013,0.016,,0.17,0.18
2/08/2017 16:00,,,0.008,0.014,0.022,,0.20,0.18
2/08/2017 17:00,,,0.009,0.016,0.024,,0.25,0.18
2/08/2017 18:00,,,0.016,0.016,0.031,,0.27,0.19
2/08/2017 19:00,,,0.006,0.012,0.018,,0.17,0.19
