"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/04/2017 01:00,,,0.000,0.006,0.006,,,
1/04/2017 02:00,,,,,,,,
1/04/2017 03:00,,,0.000,0.006,0.006,,,
1/04/2017 04:00,,,-0.001,0.006,0.005,,,
1/04/2017 05:00,,,0.000,0.010,0.009,,,
1/04/2017 06:00,,,0.000,0.012,0.011,,,
1/04/2017 07:00,,,0.010,0.017,0.027,,,
1/04/2017 08:00,,,0.022,0.018,0.039,,,
1/04/2017 09:00,,,0.018,0.012,0.030,,,
1/04/2017 10:00,,,0.021,0.013,0.034,,,
1/04/2017 11:00,,,0.005,0.007,0.011,,,
1/04/2017 12:00,,,0.009,0.008,0.017,,,
1/04/2017 13:00,,,0.010,0.009,0.019,,,
1/04/2017 14:00,,,0.008,0.008,0.016,,,
1/04/2017 15:00,,,0.012,0.008,0.019,,,
1/04/2017 16:00,,,0.010,0.007,0.017,,,
1/04/2017 17:00,,,0.005,0.009,0.014,,,
1/04/2017 18:00,,,0.003,0.007,0.010,,,
1/04/2017 19:00,,,0.008,0.010,0.018,,,
1/04/2017 20:00,,,0.018,0.011,0.028,,,
1/04/2017 21:00,,,0.059,0.016,0.075,,,
1/04/2017 22:00,,,0.015,0.012,0.026,,,
1/04/2017 23:00,,,0.026,0.012,0.038,,,
2/04/2017 00:00,,,0.012,0.008,0.020,,,
2/04/2017 01:00,,,0.000,0.004,0.004,,,
2/04/2017 02:00,,,-0.001,0.004,0.003,,,
2/04/2017 03:00,,,0.001,0.005,0.006,,,
2/04/2017 04:00,,,0.000,0.005,0.005,,,
2/04/2017 05:00,,,0.007,0.006,0.013,,,
2/04/2017 06:00,,,0.000,0.004,0.004,,,
2/04/2017 07:00,,,-0.001,0.005,0.004,,,
2/04/2017 08:00,,,0.004,0.007,0.011,,,
2/04/2017 09:00,,,0.004,0.007,0.011,,,
2/04/2017 10:00,,,0.003,0.005,0.008,,,
2/04/2017 11:00,,,0.006,0.008,0.014,,,
2/04/2017 12:00,,,0.004,0.006,0.009,,,
2/04/2017 13:00,,,0.006,0.006,0.013,,,
2/04/2017 14:00,,,0.004,0.006,0.009,,,
2/04/2017 15:00,,,0.025,0.007,0.032,,,
2/04/2017 16:00,,,0.005,0.006,0.011,,,
2/04/2017 17:00,,,0.004,0.006,0.010,,,
2/04/2017 18:00,,,0.004,0.008,0.012,,,
2/04/2017 19:00,,,0.006,0.010,0.016,,,
2/04/2017 20:00,,,0.009,0.010,0.019,,,
2/04/2017 21:00,,,0.038,0.016,0.053,,,
2/04/2017 22:00,,,0.030,0.013,0.042,,,
2/04/2017 23:00,,,0.005,0.011,0.015,,,
3/04/2017 00:00,,,0.002,0.008,0.010,,,
3/04/2017 01:00,,,-0.001,0.006,0.005,,,
3/04/2017 02:00,,,,,,,,
3/04/2017 03:00,,,-0.001,0.003,0.002,,,
3/04/2017 04:00,,,-0.001,0.003,0.002,,,
3/04/2017 05:00,,,-0.001,0.003,0.002,,,
3/04/2017 06:00,,,0.000,0.004,0.003,,,
3/04/2017 07:00,,,0.001,0.007,0.007,,,
3/04/2017 08:00,,,0.006,0.011,0.017,,,
3/04/2017 09:00,,,0.016,0.014,0.029,,,
3/04/2017 10:00,,,0.008,0.009,0.017,,,
3/04/2017 11:00,,,0.011,0.009,0.020,,,
3/04/2017 12:00,,,0.022,0.012,0.034,,,
3/04/2017 13:00,,,0.042,0.015,0.057,,,
3/04/2017 14:00,,,0.059,0.018,0.077,,,
3/04/2017 15:00,,,0.025,0.014,0.038,,,
3/04/2017 16:00,,,0.018,0.014,0.031,,,
3/04/2017 17:00,,,0.021,0.014,0.035,,,
3/04/2017 18:00,,,0.008,0.013,0.021,,,
3/04/2017 19:00,,,0.052,0.022,0.074,,,
3/04/2017 20:00,,,0.021,0.013,0.035,,,
3/04/2017 21:00,,,0.026,0.013,0.039,,,
3/04/2017 22:00,,,0.002,0.007,0.009,,,
3/04/2017 23:00,,,0.007,0.010,0.017,,,
4/04/2017 00:00,,,0.060,0.027,0.087,,,
4/04/2017 01:00,,,0.000,0.007,0.007,,,
4/04/2017 02:00,,,-0.001,0.003,0.002,,,
4/04/2017 03:00,,,-0.001,0.005,0.004,,,
4/04/2017 04:00,,,-0.001,0.012,0.011,,,
4/04/2017 05:00,,,0.022,0.024,0.046,,,
4/04/2017 06:00,,,0.004,0.018,0.022,,,
4/04/2017 07:00,,,0.016,0.022,0.037,,,
4/04/2017 08:00,,,0.018,0.021,0.039,,,
4/04/2017 09:00,,,0.069,0.030,0.099,,,
4/04/2017 10:00,,,0.070,0.035,0.105,,,
4/04/2017 11:00,,,0.060,0.034,0.094,,,
4/04/2017 12:00,,,0.052,0.032,0.084,,,
4/04/2017 13:00,,,0.055,0.027,0.082,,,
4/04/2017 14:00,,,0.090,0.042,0.133,,,
4/04/2017 15:00,,,0.038,0.025,0.063,,,
4/04/2017 16:00,,,0.056,0.033,0.089,,,
4/04/2017 17:00,,,0.118,0.045,0.163,,,
4/04/2017 18:00,,,0.056,0.038,0.094,,,
4/04/2017 19:00,,,0.051,0.039,0.090,,,
4/04/2017 20:00,,,0.009,0.022,0.031,,,
4/04/2017 21:00,,,0.003,0.013,0.016,,,
4/04/2017 22:00,,,0.001,0.007,0.008,,,
4/04/2017 23:00,,,-0.001,0.005,0.004,,,
5/04/2017 00:00,,,0.001,0.009,0.009,,,
5/04/2017 01:00,,,0.000,0.012,0.011,,,
5/04/2017 02:00,,,,,,,,
5/04/2017 03:00,,,0.001,0.020,0.021,,,
5/04/2017 04:00,,,0.004,0.010,0.014,,,
5/04/2017 05:00,,,0.002,0.008,0.010,,,
5/04/2017 06:00,,,0.002,0.009,0.011,,,
5/04/2017 07:00,,,0.001,0.014,0.015,,,
5/04/2017 08:00,,,0.005,0.022,0.027,,,
5/04/2017 09:00,,,0.017,0.022,0.039,,,
5/04/2017 10:00,,,0.011,0.016,0.027,,,
5/04/2017 11:00,,,0.025,0.016,0.041,,,
5/04/2017 12:00,,,0.018,0.016,0.034,,,
5/04/2017 13:00,,,0.010,0.012,0.021,,,
5/04/2017 14:00,,,,,,,,
5/04/2017 15:00,,,0.029,0.018,0.048,,,
5/04/2017 16:00,,,0.069,0.037,0.106,,,
5/04/2017 17:00,,,0.159,0.065,0.224,,,
5/04/2017 18:00,,,0.031,0.029,0.060,,,
5/04/2017 19:00,,,0.011,0.030,0.041,,,
5/04/2017 20:00,,,0.003,0.025,0.028,,,
5/04/2017 21:00,,,0.006,0.026,0.032,,,
5/04/2017 22:00,,,0.008,0.028,0.036,,,
5/04/2017 23:00,,,0.001,0.018,0.019,,,
6/04/2017 00:00,,,0.000,0.012,0.012,,,
6/04/2017 01:00,,,0.009,0.027,0.036,,,
6/04/2017 02:00,,,0.014,0.028,0.042,,,
6/04/2017 03:00,,,0.010,0.021,0.030,,,
6/04/2017 04:00,,,0.001,0.012,0.013,,,
6/04/2017 05:00,,,0.006,0.023,0.029,,,
6/04/2017 06:00,,,0.011,0.021,0.033,,,
6/04/2017 07:00,,,0.039,0.027,0.066,,,
6/04/2017 08:00,,,0.060,0.029,0.089,,,
6/04/2017 09:00,,,0.043,0.031,0.074,,,
6/04/2017 10:00,,,0.030,0.028,0.058,,,
6/04/2017 11:00,,,0.041,0.029,0.070,,,
6/04/2017 12:00,,,0.026,0.024,0.050,,,
6/04/2017 13:00,,,0.053,0.026,0.079,,,
6/04/2017 14:00,,,0.084,0.029,0.113,,,
6/04/2017 15:00,,,0.055,0.031,0.086,,,
6/04/2017 16:00,,,0.068,0.054,0.122,,,
6/04/2017 17:00,,,0.124,0.070,0.194,,,
6/04/2017 18:00,,,0.112,0.061,0.174,,,
6/04/2017 19:00,,,0.023,0.042,0.066,,,
6/04/2017 20:00,,,0.008,0.033,0.041,,,
6/04/2017 21:00,,,0.002,0.029,0.031,,,
6/04/2017 22:00,,,0.001,0.025,0.026,,,
6/04/2017 23:00,,,0.001,0.020,0.020,,,
7/04/2017 00:00,,,0.000,0.010,0.010,,,
7/04/2017 01:00,,,-0.001,0.005,0.004,,,
7/04/2017 02:00,,,,,,,,
7/04/2017 03:00,,,-0.001,0.004,0.003,,,
7/04/2017 04:00,,,-0.001,0.004,0.003,,,
7/04/2017 05:00,,,-0.001,0.005,0.004,,,
7/04/2017 06:00,,,-0.001,0.006,0.006,,,
7/04/2017 07:00,,,0.019,0.025,0.044,,,
7/04/2017 08:00,,,0.029,0.027,0.055,,,
7/04/2017 09:00,,,0.054,0.030,0.084,,,
7/04/2017 10:00,,,0.114,0.037,0.151,,,
7/04/2017 11:00,,,0.039,0.026,0.065,,,
7/04/2017 12:00,,,0.043,0.022,0.066,,,
7/04/2017 13:00,,,0.057,0.027,0.084,,,
7/04/2017 14:00,,,0.064,0.025,0.089,,,
7/04/2017 15:00,,,0.051,0.029,0.079,,,
7/04/2017 16:00,,,0.054,0.034,0.088,,,
7/04/2017 17:00,,,0.104,0.058,0.162,,,
7/04/2017 18:00,,,0.101,0.041,0.142,,,
7/04/2017 19:00,,,0.072,0.036,0.108,,,
7/04/2017 20:00,,,0.034,0.033,0.067,,,
7/04/2017 21:00,,,0.016,0.029,0.045,,,
7/04/2017 22:00,,,0.005,0.023,0.027,,,
7/04/2017 23:00,,,0.019,0.025,0.044,,,
8/04/2017 00:00,,,0.024,0.026,0.050,,,
8/04/2017 01:00,,,0.011,0.020,0.031,,,
8/04/2017 02:00,,,0.000,0.011,0.011,,,
8/04/2017 03:00,,,0.000,0.008,0.008,,,
8/04/2017 04:00,,,-0.001,0.007,0.006,,,
8/04/2017 05:00,,,-0.001,0.007,0.006,,,
8/04/2017 06:00,,,-0.001,0.007,0.006,,,
8/04/2017 07:00,,,-0.001,0.008,0.007,,,
8/04/2017 08:00,,,0.001,0.014,0.015,,,
8/04/2017 09:00,,,0.012,0.014,0.026,,,
8/04/2017 10:00,,,0.007,0.012,0.020,,,
8/04/2017 11:00,,,0.009,0.014,0.023,,,
8/04/2017 12:00,,,0.014,0.015,0.029,,,
8/04/2017 13:00,,,0.008,0.012,0.021,,,
8/04/2017 14:00,,,0.006,0.009,0.014,,,
8/04/2017 15:00,,,0.022,0.013,0.035,,,
8/04/2017 16:00,,,0.006,0.008,0.013,,,
8/04/2017 17:00,,,0.006,0.008,0.013,,,
8/04/2017 18:00,,,0.003,0.008,0.011,,,
8/04/2017 19:00,,,0.006,0.011,0.017,,,
8/04/2017 20:00,,,0.008,0.008,0.016,,,
