Date/Time,O3 UVA ppm,O3 4hr UVA ppm,NO Chemiluminescence ppm,NO2 calc Chemiluminescence ppm,NOx Chemiluminescence ppm,SO2 UVF ppm,CO GPC ppm,CO 8hr GPC ppm
1/02/2015 1:00,,,0.001,0.002,0.004,,0.17,0.19
1/02/2015 2:00,,,0.001,0.001,0.002,,0.15,0.19
1/02/2015 3:00,,,0,0.001,0.001,,0.15,0.18
1/02/2015 4:00,,,0,0.002,0.002,,0.15,0.18
1/02/2015 5:00,,,0.001,0.001,0.002,,0.16,0.17
1/02/2015 6:00,,,0.002,0.002,0.003,,0.18,0.17
1/02/2015 7:00,,,0.002,0.002,0.004,,0.18,0.17
1/02/2015 8:00,,,0.005,0.003,0.007,,0.19,0.16
1/02/2015 9:00,,,0.011,0.004,0.015,,0.2,0.17
1/02/2015 10:00,,,0.011,0.005,0.016,,0.23,0.18
1/02/2015 11:00,,,0.007,0.005,0.011,,0.24,0.19
1/02/2015 12:00,,,0.008,0.004,0.011,,0.22,0.2
1/02/2015 13:00,,,0.012,0.006,0.019,,0.25,0.21
1/02/2015 14:00,,,0.009,0.004,0.013,,0.2,0.21
1/02/2015 15:00,,,0.017,0.006,0.023,,0.19,0.21
1/02/2015 16:00,,,0.005,0.004,0.009,,0.18,0.21
1/02/2015 17:00,,,0.008,0.004,0.012,,0.2,0.21
1/02/2015 18:00,,,0.004,0.004,0.008,,0.19,0.21
1/02/2015 19:00,,,0.018,0.006,0.024,,0.2,0.2
1/02/2015 20:00,,,0.021,0.007,0.028,,0.17,0.2
1/02/2015 21:00,,,0.01,0.005,0.015,,0.18,0.19
1/02/2015 22:00,,,0.004,0.003,0.006,,0.17,0.18
1/02/2015 23:00,,,0.004,0.003,0.007,,0.15,0.18
2/02/2015 0:00,,,0.001,0.001,0.002,,0.14,0.17
2/02/2015 1:00,,,0,0.001,0.001,,0.12,0.16
2/02/2015 2:00,,,,,,,0.12,0.16
2/02/2015 3:00,,,0,0.001,0.001,,,0.15
2/02/2015 4:00,,,0,0.001,0.001,,0.15,0.15
2/02/2015 5:00,,,0.001,0.002,0.003,,0.16,0.14
2/02/2015 6:00,,,0.012,0.008,0.021,,0.18,0.14
2/02/2015 7:00,,,0.06,0.016,0.076,,0.29,0.16
2/02/2015 8:00,,,0.033,0.01,0.043,,0.33,0.19
2/02/2015 9:00,,,0.026,0.012,0.037,,0.2,0.2
2/02/2015 10:00,,,0.022,0.008,0.03,,0.24,0.21
2/02/2015 11:00,,,0.033,0.009,0.043,,0.24,0.22
2/02/2015 12:00,,,0.03,0.012,0.042,,0.24,0.23
2/02/2015 13:00,,,0.035,0.012,0.047,,0.26,0.25
2/02/2015 14:00,,,0.039,0.016,0.056,,0.23,0.25
2/02/2015 15:00,,,0.045,0.016,0.061,,0.23,0.25
2/02/2015 16:00,,,0.059,0.014,0.074,,0.25,0.24
2/02/2015 17:00,,,0.063,0.027,0.09,,0.27,0.25
2/02/2015 18:00,,,0.051,0.012,0.064,,0.26,0.25
2/02/2015 19:00,,,0.005,0.004,0.009,,0.2,0.24
2/02/2015 20:00,,,0.007,0.004,0.011,,0.22,0.24
2/02/2015 21:00,,,0.011,0.006,0.017,,0.21,0.23
2/02/2015 22:00,,,0.006,0.004,0.01,,0.18,0.23
2/02/2015 23:00,,,0.001,0.002,0.003,,0.16,0.22
3/02/2015 0:00,,,0,0.001,0.001,,0.15,0.21
3/02/2015 1:00,,,0,0.001,0.001,,0.14,0.19
3/02/2015 2:00,,,0,0.002,0.002,,0.14,0.18
3/02/2015 3:00,,,0,0.003,0.003,,0.15,0.17
3/02/2015 4:00,,,0,0.002,0.002,,0.14,0.16
3/02/2015 5:00,,,0.002,0.006,0.008,,0.16,0.15
3/02/2015 6:00,,,0.015,0.013,0.028,,0.21,0.16
3/02/2015 7:00,,,0.067,0.024,0.091,,0.38,0.19
3/02/2015 8:00,,,0.053,0.018,0.071,,0.36,0.21
3/02/2015 9:00,,,0.076,0.012,0.088,,0.3,0.23
3/02/2015 10:00,,,0.035,0.01,0.046,,0.26,0.25
3/02/2015 11:00,,,0.071,0.013,0.084,,0.29,0.26
3/02/2015 12:00,,,0.049,0.015,0.064,,0.25,0.28
3/02/2015 13:00,,,0.057,0.013,0.07,,0.24,0.29
3/02/2015 14:00,,,0.047,0.016,0.062,,0.21,0.29
3/02/2015 15:00,,,0.061,0.022,0.083,,0.29,0.27
3/02/2015 16:00,,,0.044,0.017,0.061,,0.26,0.26
3/02/2015 17:00,,,0.051,0.024,0.074,,0.35,0.27
3/02/2015 18:00,,,0.041,0.016,0.057,,0.24,0.27
3/02/2015 19:00,,,0.018,0.007,0.024,,0.22,0.26
3/02/2015 20:00,,,0.011,0.007,0.018,,0.21,0.25
3/02/2015 21:00,,,0.006,0.006,0.012,,0.27,0.26
3/02/2015 22:00,,,0.019,0.009,0.028,,0.21,0.26
3/02/2015 23:00,,,0.038,0.007,0.044,,0.19,0.24
4/02/2015 0:00,,,0.002,0.003,0.005,,0.15,0.23
4/02/2015 1:00,,,0.001,0.002,0.003,,0.15,0.21
4/02/2015 2:00,,,,,,,0.13,0.19
4/02/2015 3:00,,,0,0.001,0.001,,,0.18
4/02/2015 4:00,,,0,0.002,0.002,,0.14,0.17
4/02/2015 5:00,,,0.006,0.005,0.011,,0.15,0.16
4/02/2015 6:00,,,0.037,0.016,0.053,,0.2,0.16
4/02/2015 7:00,,,0.026,0.011,0.037,,0.47,0.19
4/02/2015 8:00,,,0.027,0.012,0.039,,0.28,0.21
4/02/2015 9:00,,,0.021,0.009,0.031,,0.23,0.22
4/02/2015 10:00,,,0.013,0.007,0.02,,0.2,0.23
4/02/2015 11:00,,,0.039,0.014,0.053,,0.24,0.24
