"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/07/2017 01:00,,,0.000,0.007,0.007,,0.14,0.41
1/07/2017 02:00,,,0.000,0.006,0.006,,0.14,0.36
1/07/2017 03:00,,,0.000,0.004,0.004,,0.13,0.29
1/07/2017 04:00,,,0.000,0.004,0.004,,0.11,0.23
1/07/2017 05:00,,,-0.001,0.004,0.003,,0.10,0.18
1/07/2017 06:00,,,-0.001,0.004,0.003,,0.10,0.14
1/07/2017 07:00,,,0.000,0.007,0.007,,0.11,0.12
1/07/2017 08:00,,,0.000,0.010,0.010,,0.13,0.12
1/07/2017 09:00,,,0.003,0.013,0.016,,0.15,0.12
1/07/2017 10:00,,,0.004,0.012,0.016,,0.16,0.12
1/07/2017 11:00,,,0.004,0.009,0.013,,0.15,0.13
1/07/2017 12:00,,,0.007,0.010,0.017,,0.18,0.14
1/07/2017 13:00,,,0.008,0.010,0.018,,0.18,0.15
1/07/2017 14:00,,,0.010,0.011,0.022,,0.22,0.16
1/07/2017 15:00,,,0.008,0.011,0.018,,0.19,0.17
1/07/2017 16:00,,,0.017,0.016,0.033,,0.23,0.18
1/07/2017 17:00,,,0.011,0.020,0.031,,0.25,0.20
1/07/2017 18:00,,,0.004,0.022,0.026,,0.30,0.21
1/07/2017 19:00,,,0.010,0.027,0.038,,0.48,0.25
1/07/2017 20:00,,,0.005,0.021,0.026,,0.41,0.28
1/07/2017 21:00,,,0.001,0.012,0.013,,0.25,0.29
1/07/2017 22:00,,,0.001,0.009,0.009,,0.17,0.29
1/07/2017 23:00,,,0.001,0.011,0.012,,0.18,0.28
2/07/2017 00:00,,,0.000,0.009,0.009,,0.17,0.28
2/07/2017 01:00,,,0.000,0.007,0.007,,0.15,0.26
2/07/2017 02:00,,,,,,,0.15,0.25
2/07/2017 03:00,,,0.000,0.006,0.006,,,0.21
2/07/2017 04:00,,,0.000,0.005,0.005,,0.15,0.17
2/07/2017 05:00,,,0.000,0.004,0.004,,0.14,0.16
2/07/2017 06:00,,,0.000,0.004,0.004,,0.13,0.15
2/07/2017 07:00,,,0.000,0.005,0.005,,0.13,0.14
2/07/2017 08:00,,,0.000,0.007,0.007,,0.15,0.14
2/07/2017 09:00,,,0.001,0.008,0.009,,0.16,0.14
2/07/2017 10:00,,,0.002,0.008,0.010,,0.22,0.15
2/07/2017 11:00,,,0.003,0.008,0.010,,0.18,0.16
2/07/2017 12:00,,,0.004,0.007,0.011,,0.17,0.16
2/07/2017 13:00,,,0.002,0.007,0.009,,0.17,0.16
2/07/2017 14:00,,,0.002,0.007,0.009,,0.16,0.17
2/07/2017 15:00,,,0.003,0.007,0.010,,0.17,0.17
2/07/2017 16:00,,,0.002,0.008,0.009,,0.17,0.17
2/07/2017 17:00,,,0.001,0.007,0.008,,0.17,0.18
2/07/2017 18:00,,,0.003,0.012,0.015,,0.25,0.18
2/07/2017 19:00,,,0.001,0.010,0.010,,0.21,0.18
2/07/2017 20:00,,,0.001,0.008,0.009,,0.17,0.18
2/07/2017 21:00,,,0.000,0.012,0.012,,0.18,0.19
2/07/2017 22:00,,,0.000,0.009,0.009,,0.17,0.19
2/07/2017 23:00,,,0.000,0.007,0.007,,0.15,0.18
3/07/2017 00:00,,,-0.001,0.005,0.004,,0.11,0.18
3/07/2017 01:00,,,-0.001,0.005,0.004,,0.12,0.17
3/07/2017 02:00,,,-0.001,0.003,0.003,,0.11,0.15
3/07/2017 03:00,,,-0.001,0.004,0.003,,0.11,0.14
3/07/2017 04:00,,,0.000,0.006,0.006,,0.14,0.14
3/07/2017 05:00,,,0.000,0.007,0.006,,0.14,0.13
3/07/2017 06:00,,,0.000,0.005,0.005,,0.15,0.13
3/07/2017 07:00,,,0.009,0.016,0.025,,0.17,0.13
3/07/2017 08:00,,,0.026,0.025,0.051,,0.27,0.15
3/07/2017 09:00,,,0.046,0.028,0.074,,0.31,0.18
3/07/2017 10:00,,,0.034,0.023,0.057,,0.24,0.19
3/07/2017 11:00,,,0.023,0.017,0.040,,0.22,0.20
3/07/2017 12:00,,,0.014,0.017,0.031,,0.17,0.21
3/07/2017 13:00,,,0.021,0.021,0.041,,0.21,0.22
3/07/2017 14:00,,,0.023,0.023,0.046,,0.19,0.22
3/07/2017 15:00,,,0.023,0.021,0.044,,0.21,0.23
3/07/2017 16:00,,,0.035,0.025,0.060,,0.27,0.23
3/07/2017 17:00,,,0.040,0.029,0.068,,0.32,0.23
3/07/2017 18:00,,,0.036,0.027,0.063,,0.38,0.25
3/07/2017 19:00,,,0.013,0.017,0.030,,0.29,0.26
3/07/2017 20:00,,,0.010,0.018,0.028,,0.24,0.26
3/07/2017 21:00,,,0.004,0.014,0.018,,0.22,0.26
3/07/2017 22:00,,,0.006,0.016,0.021,,0.23,0.27
3/07/2017 23:00,,,0.004,0.014,0.018,,0.23,0.27
4/07/2017 00:00,,,0.002,0.011,0.012,,0.18,0.26
4/07/2017 01:00,,,0.000,0.009,0.009,,0.17,0.24
4/07/2017 02:00,,,,,,,0.17,0.22
4/07/2017 03:00,,,0.000,0.004,0.004,,,0.20
4/07/2017 04:00,,,0.000,0.003,0.003,,0.17,0.19
4/07/2017 05:00,,,0.000,0.006,0.006,,0.17,0.19
4/07/2017 06:00,,,0.001,0.009,0.010,,0.19,0.18
4/07/2017 07:00,,,0.014,0.022,0.036,,0.25,0.18
4/07/2017 08:00,,,0.028,0.027,0.055,,0.30,0.20
4/07/2017 09:00,,,0.041,0.026,0.068,,0.39,0.23
4/07/2017 10:00,,,0.048,0.027,0.074,,0.39,0.26
4/07/2017 11:00,,,0.032,0.023,0.055,,0.31,0.27
4/07/2017 12:00,,,0.020,0.018,0.038,,0.26,0.28
4/07/2017 13:00,,,0.021,0.018,0.039,,0.28,0.30
4/07/2017 14:00,,,0.049,0.023,0.072,,0.26,0.31
4/07/2017 15:00,,,0.031,0.016,0.047,,0.29,0.31
4/07/2017 16:00,,,0.057,0.030,0.087,,0.32,0.31
4/07/2017 17:00,,,0.070,0.034,0.103,,0.29,0.30
4/07/2017 18:00,,,0.059,0.030,0.089,,0.38,0.30
4/07/2017 19:00,,,0.006,0.025,0.030,,0.40,0.31
4/07/2017 20:00,,,0.004,0.025,0.028,,0.42,0.33
4/07/2017 21:00,,,0.004,0.022,0.026,,0.37,0.34
4/07/2017 22:00,,,0.002,0.023,0.025,,0.42,0.36
4/07/2017 23:00,,,0.008,0.020,0.028,,0.34,0.37
5/07/2017 00:00,,,0.012,0.010,0.022,,0.15,0.35
5/07/2017 01:00,,,0.000,0.007,0.007,,0.17,0.33
5/07/2017 02:00,,,0.000,0.008,0.008,,0.15,0.30
5/07/2017 03:00,,,0.000,0.004,0.004,,0.13,0.27
5/07/2017 04:00,,,0.000,0.005,0.005,,0.12,0.23
5/07/2017 05:00,,,0.000,0.005,0.005,,0.13,0.20
5/07/2017 06:00,,,0.000,0.009,0.008,,0.16,0.17
5/07/2017 07:00,,,0.021,0.021,0.043,,0.17,0.15
5/07/2017 08:00,,,0.057,0.037,0.094,,0.28,0.16
5/07/2017 09:00,,,0.064,0.037,0.102,,0.35,0.19
5/07/2017 10:00,,,0.034,0.024,0.057,,0.29,0.20
5/07/2017 11:00,,,0.062,0.025,0.087,,0.24,0.22
5/07/2017 12:00,,,0.043,0.025,0.067,,0.23,0.23
5/07/2017 13:00,,,0.041,0.022,0.063,,0.22,0.24
5/07/2017 14:00,,,0.031,0.019,0.050,,0.21,0.25
5/07/2017 15:00,,,0.026,0.016,0.043,,0.19,0.25
5/07/2017 16:00,,,0.045,0.030,0.076,,0.28,0.25
5/07/2017 17:00,,,0.093,0.049,0.141,,0.40,0.26
5/07/2017 18:00,,,0.094,0.039,0.133,,0.43,0.28
5/07/2017 19:00,,,0.032,0.031,0.063,,0.66,0.33
5/07/2017 20:00,,,0.019,0.026,0.046,,0.53,0.37
5/07/2017 21:00,,,0.017,0.025,0.042,,0.53,0.40
5/07/2017 22:00,,,0.022,0.024,0.046,,0.62,0.46
5/07/2017 23:00,,,0.014,0.022,0.036,,0.51,0.50
6/07/2017 00:00,,,0.006,0.018,0.024,,0.38,0.51
6/07/2017 01:00,,,0.001,0.013,0.014,,0.30,0.50
6/07/2017 02:00,,,,,,,0.24,0.47
6/07/2017 03:00,,,0.000,0.007,0.007,,,0.43
6/07/2017 04:00,,,0.000,0.008,0.008,,0.21,0.39
6/07/2017 05:00,,,0.000,0.008,0.008,,0.16,0.34
6/07/2017 06:00,,,0.001,0.010,0.011,,0.17,0.28
6/07/2017 07:00,,,0.001,0.013,0.014,,0.18,0.23
6/07/2017 08:00,,,0.012,0.023,0.035,,0.27,0.21
6/07/2017 09:00,,,0.023,0.025,0.048,,0.33,0.22
6/07/2017 10:00,,,0.015,0.022,0.037,,0.30,0.23
6/07/2017 11:00,,,0.020,0.020,0.040,,0.28,0.24
6/07/2017 12:00,,,0.034,0.024,0.058,,0.30,0.25
6/07/2017 13:00,,,0.028,0.023,0.051,,0.27,0.26
6/07/2017 14:00,,,0.046,0.025,0.070,,0.23,0.27
6/07/2017 15:00,,,0.028,0.024,0.052,,0.27,0.28
6/07/2017 16:00,,,0.037,0.026,0.063,,0.26,0.28
6/07/2017 17:00,,,0.049,0.032,0.081,,0.31,0.28
6/07/2017 18:00,,,0.017,0.027,0.044,,0.31,0.28
6/07/2017 19:00,,,0.013,0.026,0.039,,0.30,0.28
6/07/2017 20:00,,,0.011,0.021,0.032,,0.24,0.28
6/07/2017 21:00,,,0.004,0.015,0.019,,0.17,0.26
6/07/2017 22:00,,,0.001,0.011,0.012,,0.16,0.25
6/07/2017 23:00,,,0.001,0.011,0.012,,0.16,0.24
7/07/2017 00:00,,,0.000,0.008,0.008,,0.14,0.23
7/07/2017 01:00,,,0.000,0.007,0.008,,0.13,0.20
7/07/2017 02:00,,,0.000,0.007,0.007,,0.12,0.18
7/07/2017 03:00,,,0.000,0.006,0.006,,0.12,0.16
7/07/2017 04:00,,,0.000,0.009,0.009,,0.13,0.14
7/07/2017 05:00,,,0.000,0.009,0.009,,0.14,0.14
7/07/2017 06:00,,,0.000,0.005,0.005,,0.13,0.14
7/07/2017 07:00,,,0.004,0.021,0.025,,0.20,0.14
7/07/2017 08:00,,,0.030,0.034,0.064,,0.35,0.17
7/07/2017 09:00,,,0.053,0.029,0.082,,0.34,0.19
7/07/2017 10:00,,,0.074,0.031,0.105,,0.29,0.21
7/07/2017 11:00,,,0.019,0.016,0.035,,0.25,0.23
7/07/2017 12:00,,,0.017,0.018,0.035,,0.25,0.24
7/07/2017 13:00,,,0.022,0.018,0.040,,0.27,0.26
7/07/2017 14:00,,,0.029,0.017,0.046,,0.25,0.28
7/07/2017 15:00,,,0.023,0.018,0.040,,0.26,0.28
7/07/2017 16:00,,,0.024,0.019,0.043,,0.24,0.27
7/07/2017 17:00,,,0.016,0.015,0.030,,0.22,0.25
7/07/2017 18:00,,,0.017,0.017,0.034,,0.27,0.25
7/07/2017 19:00,,,0.008,0.014,0.022,,0.25,0.25
7/07/2017 20:00,,,0.019,0.017,0.036,,0.26,0.25
7/07/2017 21:00,,,0.010,0.013,0.022,,0.20,0.24
7/07/2017 22:00,,,0.021,0.016,0.036,,0.22,0.24
7/07/2017 23:00,,,0.013,0.015,0.028,,0.22,0.24
8/07/2017 00:00,,,0.019,0.015,0.033,,0.19,0.23
8/07/2017 01:00,,,0.000,0.004,0.004,,0.13,0.22
8/07/2017 02:00,,,,,,,0.13,0.20
8/07/2017 03:00,,,0.000,0.006,0.007,,,0.19
8/07/2017 04:00,,,0.000,0.005,0.005,,0.16,0.18
8/07/2017 05:00,,,-0.001,0.007,0.006,,0.20,0.18
8/07/2017 06:00,,,0.000,0.008,0.008,,0.19,0.17
8/07/2017 07:00,,,0.000,0.010,0.011,,0.21,0.17
8/07/2017 08:00,,,0.001,0.010,0.011,,0.18,0.17
8/07/2017 09:00,,,0.004,0.013,0.017,,0.19,0.18
8/07/2017 10:00,,,0.016,0.020,0.036,,0.25,0.19
8/07/2017 11:00,,,0.012,0.015,0.027,,0.22,0.20
8/07/2017 12:00,,,0.009,0.013,0.022,,0.20,0.20
8/07/2017 13:00,,,0.010,0.011,0.021,,0.20,0.21
8/07/2017 14:00,,,0.011,0.013,0.024,,0.21,0.21
8/07/2017 15:00,,,0.008,0.011,0.019,,0.20,0.21
8/07/2017 16:00,,,0.010,0.012,0.022,,0.21,0.21
8/07/2017 17:00,,,0.010,0.013,0.023,,0.20,0.21
8/07/2017 18:00,,,0.011,0.014,0.025,,0.27,0.21
8/07/2017 19:00,,,0.017,0.016,0.033,,0.29,0.22
8/07/2017 20:00,,,0.007,0.013,0.020,,0.25,0.23
8/07/2017 21:00,,,0.006,0.013,0.018,,0.26,0.24
8/07/2017 22:00,,,0.009,0.015,0.024,,0.26,0.24
8/07/2017 23:00,,,0.011,0.015,0.025,,0.25,0.25
9/07/2017 00:00,,,0.000,0.013,0.013,,0.29,0.26
9/07/2017 01:00,,,0.000,0.011,0.011,,0.32,0.27
9/07/2017 02:00,,,0.001,0.010,0.011,,0.24,0.27
9/07/2017 03:00,,,0.000,0.009,0.009,,0.27,0.27
9/07/2017 04:00,,,0.001,0.013,0.014,,0.23,0.27
9/07/2017 05:00,,,0.007,0.009,0.016,,0.19,0.26
9/07/2017 06:00,,,0.000,0.007,0.007,,0.15,0.24
9/07/2017 07:00,,,0.001,0.012,0.013,,0.17,0.23
9/07/2017 08:00,,,0.000,0.012,0.012,,0.20,0.22
9/07/2017 09:00,,,0.000,0.010,0.010,,0.20,0.21
9/07/2017 10:00,,,0.006,0.014,0.019,,0.23,0.21
9/07/2017 11:00,,,0.018,0.017,0.035,,0.20,0.20
9/07/2017 12:00,,,0.008,0.010,0.018,,0.18,0.19
9/07/2017 13:00,,,0.007,0.012,0.019,,0.19,0.19
9/07/2017 14:00,,,0.008,0.012,0.020,,0.18,0.19
9/07/2017 15:00,,,0.008,0.010,0.018,,0.17,0.19
9/07/2017 16:00,,,0.007,0.009,0.015,,0.17,0.19
9/07/2017 17:00,,,0.018,0.014,0.032,,0.17,0.19
9/07/2017 18:00,,,0.016,0.020,0.036,,0.31,0.20
9/07/2017 19:00,,,0.011,0.020,0.031,,0.24,0.20
9/07/2017 20:00,,,0.014,0.020,0.034,,0.26,0.21
9/07/2017 21:00,,,0.013,0.024,0.037,,0.46,0.24
9/07/2017 22:00,,,0.008,0.027,0.034,,0.59,0.30
9/07/2017 23:00,,,0.007,0.027,0.034,,0.52,0.34
10/07/2017 00:00,,,0.002,0.020,0.022,,0.37,0.37
10/07/2017 01:00,,,0.000,0.011,0.011,,0.22,0.37
10/07/2017 02:00,,,,,,,0.17,0.35
