"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/09/2018 01:00,,,0.001,0.002,0.003,,0.13,0.26
1/09/2018 02:00,,,,,,,0.10,0.23
1/09/2018 03:00,,,0.001,0.002,0.003,,,0.20
1/09/2018 04:00,,,0.001,0.002,0.003,,0.11,0.17
1/09/2018 05:00,,,0.000,0.002,0.002,,0.10,0.15
1/09/2018 06:00,,,0.001,0.004,0.005,,0.11,0.13
1/09/2018 07:00,,,0.004,0.010,0.014,,0.17,0.13
1/09/2018 08:00,,,0.018,0.017,0.034,,0.24,0.14
1/09/2018 09:00,,,0.017,0.017,0.034,,0.25,0.15
1/09/2018 10:00,,,0.014,0.013,0.027,,0.18,0.16
1/09/2018 11:00,,,0.012,0.008,0.020,,0.14,0.16
1/09/2018 12:00,,,0.009,0.008,0.017,,0.16,0.17
1/09/2018 13:00,,,0.010,0.008,0.018,,0.14,0.17
1/09/2018 14:00,,,0.007,0.007,0.013,,0.13,0.18
1/09/2018 15:00,,,0.008,0.007,0.015,,0.12,0.17
1/09/2018 16:00,,,0.009,0.009,0.018,,0.13,0.16
1/09/2018 17:00,,,0.011,0.011,0.022,,0.12,0.14
1/09/2018 18:00,,,0.012,0.013,0.025,,0.16,0.14
1/09/2018 19:00,,,0.023,0.016,0.039,,0.22,0.15
1/09/2018 20:00,,,0.010,0.010,0.020,,0.19,0.15
1/09/2018 21:00,,,0.008,0.009,0.017,,0.15,0.15
1/09/2018 22:00,,,0.023,0.011,0.034,,0.13,0.15
1/09/2018 23:00,,,0.024,0.013,0.037,,0.13,0.16
2/09/2018 00:00,,,0.016,0.010,0.026,,0.16,0.16
2/09/2018 01:00,,,0.001,0.004,0.006,,0.13,0.16
2/09/2018 02:00,,,0.001,0.003,0.004,,0.11,0.15
2/09/2018 03:00,,,0.001,0.002,0.003,,0.11,0.14
2/09/2018 04:00,,,0.009,0.008,0.017,,0.12,0.13
2/09/2018 05:00,,,0.002,0.007,0.010,,0.18,0.13
2/09/2018 06:00,,,0.001,0.006,0.007,,0.14,0.14
2/09/2018 07:00,,,0.001,0.004,0.005,,0.12,0.13
2/09/2018 08:00,,,0.001,0.005,0.006,,0.14,0.13
2/09/2018 09:00,,,0.002,0.005,0.006,,0.12,0.13
2/09/2018 10:00,,,0.005,0.005,0.010,,0.08,0.13
2/09/2018 11:00,,,0.010,0.012,0.022,,0.13,0.13
2/09/2018 12:00,,,0.007,0.010,0.017,,0.13,0.13
2/09/2018 13:00,,,0.006,0.008,0.014,,0.13,0.13
2/09/2018 14:00,,,0.010,0.010,0.019,,0.21,0.13
2/09/2018 15:00,,,0.014,0.012,0.026,,0.14,0.14
2/09/2018 16:00,,,0.004,0.006,0.011,,0.12,0.13
2/09/2018 17:00,,,0.008,0.007,0.015,,0.11,0.13
2/09/2018 18:00,,,0.004,0.007,0.011,,0.12,0.14
2/09/2018 19:00,,,0.009,0.012,0.021,,0.16,0.14
2/09/2018 20:00,,,0.007,0.009,0.016,,0.16,0.14
2/09/2018 21:00,,,0.004,0.009,0.013,,0.11,0.14
2/09/2018 22:00,,,0.002,0.008,0.010,,0.12,0.13
2/09/2018 23:00,,,0.004,0.013,0.017,,0.17,0.13
3/09/2018 00:00,,,0.002,0.006,0.008,,0.10,0.13
3/09/2018 01:00,,,0.001,0.002,0.003,,0.08,0.13
3/09/2018 02:00,,,,,,,0.08,0.12
