"Date/Time","O3 UVA ppm","O3 4hr UVA ppm","NO Chemiluminescence ppm","NO2 calc Chemiluminescence ppm","NOx Chemiluminescence ppm","SO2 UVF ppm","CO GPC ppm","CO 8hr GPC ppm"
1/04/2016 01:00,,,0.000,0.006,0.006,,0.04,0.29
1/04/2016 02:00,,,0.000,0.005,0.005,,0.02,0.25
1/04/2016 03:00,,,0.000,0.004,0.004,,0.01,0.19
1/04/2016 04:00,,,0.000,0.005,0.005,,0.02,0.13
1/04/2016 05:00,,,0.000,0.007,0.007,,0.04,0.09
1/04/2016 06:00,,,0.003,0.013,0.016,,0.09,0.06
1/04/2016 07:00,,,0.012,0.021,0.032,,0.19,0.06
1/04/2016 08:00,,,0.020,0.021,0.041,,0.23,0.08
1/04/2016 09:00,,,0.036,0.023,0.058,,0.23,0.10
1/04/2016 10:00,,,0.035,0.022,0.057,,0.21,0.13
1/04/2016 11:00,,,0.039,0.020,0.059,,0.20,0.15
1/04/2016 12:00,,,0.047,0.022,0.069,,0.19,0.17
1/04/2016 13:00,,,0.042,0.024,0.065,,0.31,0.20
1/04/2016 14:00,,,0.060,0.025,0.085,,0.28,0.23
1/04/2016 15:00,,,0.063,0.032,0.095,,0.36,0.25
1/04/2016 16:00,,,0.098,0.058,0.157,,0.44,0.27
1/04/2016 17:00,,,0.109,0.043,0.152,,0.63,0.33
1/04/2016 18:00,,,0.071,0.035,0.106,,0.62,0.38
1/04/2016 19:00,,,0.137,0.035,0.172,,0.63,0.43
1/04/2016 20:00,,,0.033,0.029,0.061,,0.52,0.47
1/04/2016 21:00,,,0.032,0.028,0.061,,0.56,0.50
1/04/2016 22:00,,,0.040,0.027,0.066,,0.56,0.54
1/04/2016 23:00,,,0.049,0.021,0.070,,0.52,0.56
2/04/2016 00:00,,,0.003,0.009,0.011,,0.18,0.53
2/04/2016 01:00,,,0.001,0.006,0.006,,0.15,0.47
2/04/2016 02:00,,,,,,,0.14,0.41
2/04/2016 03:00,,,0.000,0.004,0.005,,,0.36
2/04/2016 04:00,,,0.000,0.003,0.003,,0.14,0.31
2/04/2016 05:00,,,0.001,0.005,0.005,,0.14,0.25
2/04/2016 06:00,,,0.002,0.006,0.008,,0.15,0.19
2/04/2016 07:00,,,0.017,0.011,0.028,,0.16,0.15
2/04/2016 08:00,,,0.035,0.017,0.052,,0.20,0.15
2/04/2016 09:00,,,0.017,0.011,0.028,,0.19,0.16
2/04/2016 10:00,,,0.008,0.007,0.014,,0.13,0.15
2/04/2016 11:00,,,0.009,0.008,0.017,,0.11,0.15
2/04/2016 12:00,,,0.020,0.013,0.033,,0.11,0.15
2/04/2016 13:00,,,0.005,0.006,0.011,,0.11,0.14
2/04/2016 14:00,,,0.010,0.009,0.019,,0.11,0.14
2/04/2016 15:00,,,0.018,0.008,0.026,,0.10,0.13
2/04/2016 16:00,,,0.007,0.007,0.014,,0.10,0.12
2/04/2016 17:00,,,0.008,0.007,0.015,,0.14,0.11
2/04/2016 18:00,,,0.008,0.007,0.015,,0.09,0.11
2/04/2016 19:00,,,0.006,0.007,0.013,,0.13,0.11
2/04/2016 20:00,,,0.007,0.007,0.014,,0.11,0.11
2/04/2016 21:00,,,0.012,0.008,0.020,,0.09,0.11
2/04/2016 22:00,,,0.005,0.007,0.012,,0.15,0.11
2/04/2016 23:00,,,0.022,0.012,0.034,,0.12,0.12
3/04/2016 00:00,,,0.036,0.016,0.052,,0.11,0.12
3/04/2016 01:00,,,0.009,0.009,0.018,,0.08,0.11
3/04/2016 02:00,,,0.004,0.008,0.012,,0.07,0.11
3/04/2016 03:00,,,0.001,0.003,0.004,,0.04,0.10
3/04/2016 04:00,,,0.000,0.002,0.002,,0.02,0.08
3/04/2016 05:00,,,0.001,0.003,0.004,,0.02,0.08
3/04/2016 06:00,,,0.000,0.001,0.001,,0.01,0.06
3/04/2016 07:00,,,0.000,0.002,0.002,,0.01,0.04
3/04/2016 08:00,,,0.002,0.004,0.005,,0.02,0.03
3/04/2016 09:00,,,0.002,0.004,0.006,,0.09,0.03
3/04/2016 10:00,,,0.002,0.003,0.004,,0.01,0.03
3/04/2016 11:00,,,0.003,0.004,0.007,,0.07,0.03
3/04/2016 12:00,,,0.006,0.006,0.012,,0.09,0.04
3/04/2016 13:00,,,0.011,0.008,0.019,,0.11,0.05
3/04/2016 14:00,,,0.010,0.009,0.020,,0.10,0.06
3/04/2016 15:00,,,0.010,0.008,0.018,,0.07,0.07
3/04/2016 16:00,,,0.037,0.016,0.052,,0.07,0.08
3/04/2016 17:00,,,0.012,0.009,0.021,,0.07,0.07
3/04/2016 18:00,,,0.013,0.011,0.025,,0.08,0.08
3/04/2016 19:00,,,0.010,0.009,0.019,,0.06,0.08
3/04/2016 20:00,,,0.007,0.010,0.017,,0.10,0.08
3/04/2016 21:00,,,0.001,0.004,0.005,,0.03,0.07
3/04/2016 22:00,,,0.001,0.004,0.005,,0.03,0.06
3/04/2016 23:00,,,0.002,0.005,0.007,,0.04,0.06
4/04/2016 00:00,,,0.000,0.003,0.003,,0.03,0.06
4/04/2016 01:00,,,0.000,0.002,0.002,,0.03,0.05
4/04/2016 02:00,,,,,,,0.03,0.04
4/04/2016 03:00,,,0.000,0.001,0.002,,,0.04
4/04/2016 04:00,,,0.000,0.004,0.004,,0.04,0.03
4/04/2016 05:00,,,0.000,0.002,0.002,,0.02,0.03
4/04/2016 06:00,,,0.010,0.015,0.024,,0.13,0.04
4/04/2016 07:00,,,0.068,0.029,0.096,,0.37,0.09
4/04/2016 08:00,,,0.112,0.031,0.143,,0.59,0.16
4/04/2016 09:00,,,0.126,0.034,0.160,,0.73,0.26
4/04/2016 10:00,,,0.059,0.024,0.083,,0.37,0.31
4/04/2016 11:00,,,0.021,0.013,0.035,,0.13,0.30
4/04/2016 12:00,,,0.052,0.023,0.075,,0.20,0.32
4/04/2016 13:00,,,0.052,0.026,0.077,,0.24,0.35
4/04/2016 14:00,,,0.055,0.021,0.075,,0.26,0.36
4/04/2016 15:00,,,0.065,0.034,0.098,,0.23,0.34
4/04/2016 16:00,,,0.064,0.035,0.099,,0.27,0.30
4/04/2016 17:00,,,0.134,0.043,0.177,,0.36,0.26
4/04/2016 18:00,,,0.070,0.035,0.105,,0.52,0.28
4/04/2016 19:00,,,0.065,0.032,0.097,,0.72,0.35
4/04/2016 20:00,,,0.055,0.031,0.086,,0.71,0.41
4/04/2016 21:00,,,0.031,0.028,0.059,,0.47,0.44
4/04/2016 22:00,,,0.012,0.023,0.035,,0.33,0.45
4/04/2016 23:00,,,0.004,0.017,0.021,,0.21,0.45
5/04/2016 00:00,,,0.001,0.012,0.013,,0.11,0.43
5/04/2016 01:00,,,0.000,0.009,0.009,,0.08,0.40
5/04/2016 02:00,,,0.000,0.005,0.005,,0.04,0.34
5/04/2016 03:00,,,0.000,0.005,0.005,,0.04,0.25
5/04/2016 04:00,,,0.000,0.005,0.005,,0.04,0.17
5/04/2016 05:00,,,0.000,0.006,0.006,,0.05,0.11
5/04/2016 06:00,,,0.000,0.008,0.008,,0.08,0.08
5/04/2016 07:00,,,0.003,0.015,0.018,,0.16,0.08
5/04/2016 08:00,,,0.026,0.022,0.049,,0.33,0.10
5/04/2016 09:00,,,0.058,0.025,0.083,,0.42,0.15
5/04/2016 10:00,,,0.047,0.023,0.070,,0.35,0.19
5/04/2016 11:00,,,0.058,0.023,0.080,,0.25,0.21
5/04/2016 12:00,,,0.083,0.020,0.102,,0.24,0.24
5/04/2016 13:00,,,0.102,0.023,0.125,,0.22,0.26
5/04/2016 14:00,,,0.095,0.026,0.122,,0.18,0.27
5/04/2016 15:00,,,0.036,0.017,0.053,,0.20,0.27
5/04/2016 16:00,,,0.050,0.027,0.077,,0.24,0.26
5/04/2016 17:00,,,0.083,0.031,0.114,,0.34,0.25
5/04/2016 18:00,,,0.067,0.030,0.097,,0.34,0.25
5/04/2016 19:00,,,0.035,0.018,0.053,,0.29,0.26
5/04/2016 20:00,,,0.042,0.017,0.058,,0.28,0.26
5/04/2016 21:00,,,0.015,0.014,0.029,,0.29,0.27
5/04/2016 22:00,,,0.020,0.012,0.032,,0.22,0.27
5/04/2016 23:00,,,0.008,0.008,0.016,,0.22,0.28
6/04/2016 00:00,,,0.005,0.007,0.011,,0.21,0.27
6/04/2016 01:00,,,0.000,0.003,0.003,,0.18,0.25
6/04/2016 02:00,,,,,,,0.16,0.23
6/04/2016 03:00,,,0.001,0.002,0.003,,,0.22
6/04/2016 04:00,,,0.000,0.001,0.001,,0.09,0.19
6/04/2016 05:00,,,0.000,0.002,0.002,,0.08,0.16
6/04/2016 06:00,,,0.002,0.005,0.007,,0.08,0.14
6/04/2016 07:00,,,0.022,0.017,0.039,,0.18,0.14
6/04/2016 08:00,,,0.047,0.023,0.070,,0.35,0.16
6/04/2016 09:00,,,0.080,0.032,0.113,,0.33,0.18
6/04/2016 10:00,,,0.099,0.031,0.130,,0.23,0.19
6/04/2016 11:00,,,0.042,0.018,0.060,,0.14,0.19
6/04/2016 12:00,,,0.029,0.010,0.039,,0.08,0.18
6/04/2016 13:00,,,0.036,0.016,0.053,,0.07,0.18
6/04/2016 14:00,,,0.047,0.014,0.061,,0.08,0.18
6/04/2016 15:00,,,0.017,0.011,0.027,,0.07,0.17
6/04/2016 16:00,,,0.040,0.019,0.059,,0.10,0.14
6/04/2016 17:00,,,0.063,0.025,0.088,,0.10,0.11
6/04/2016 18:00,,,0.086,0.031,0.117,,0.20,0.11
6/04/2016 19:00,,,0.045,0.022,0.068,,0.26,0.12
6/04/2016 20:00,,,0.017,0.014,0.031,,0.20,0.14
6/04/2016 21:00,,,0.010,0.013,0.022,,0.16,0.15
6/04/2016 22:00,,,0.024,0.013,0.037,,0.20,0.16
6/04/2016 23:00,,,0.007,0.013,0.020,,0.16,0.17
7/04/2016 00:00,,,0.022,0.013,0.035,,0.10,0.17
7/04/2016 01:00,,,0.003,0.010,0.013,,0.09,0.17
7/04/2016 02:00,,,0.003,0.014,0.017,,0.12,0.16
7/04/2016 03:00,,,0.001,0.009,0.009,,0.07,0.14
7/04/2016 04:00,,,0.002,0.010,0.012,,0.07,0.12
7/04/2016 05:00,,,0.002,0.009,0.010,,0.05,0.11
7/04/2016 06:00,,,0.002,0.009,0.011,,0.05,0.09
7/04/2016 07:00,,,0.011,0.013,0.024,,0.12,0.08
7/04/2016 08:00,,,0.038,0.018,0.056,,0.28,0.11
7/04/2016 09:00,,,0.068,0.025,0.093,,0.49,0.16
7/04/2016 10:00,,,0.087,0.027,0.114,,0.50,0.20
7/04/2016 11:00,,,0.026,0.014,0.040,,0.17,0.22
7/04/2016 12:00,,,0.034,0.016,0.050,,0.16,0.23
7/04/2016 13:00,,,0.030,0.016,0.046,,0.11,0.23
7/04/2016 14:00,,,0.067,0.023,0.089,,0.14,0.25
7/04/2016 15:00,,,0.030,0.016,0.046,,0.10,0.24
7/04/2016 16:00,,,0.045,0.023,0.068,,0.09,0.22
7/04/2016 17:00,,,0.083,0.036,0.119,,0.15,0.18
7/04/2016 18:00,,,0.068,0.029,0.097,,0.20,0.14
7/04/2016 19:00,,,0.031,0.020,0.051,,0.13,0.13
7/04/2016 20:00,,,0.082,0.021,0.103,,0.17,0.14
7/04/2016 21:00,,,0.009,0.021,0.030,,0.22,0.15
7/04/2016 22:00,,,0.007,0.020,0.027,,0.17,0.15
7/04/2016 23:00,,,0.002,0.012,0.014,,0.08,0.15
8/04/2016 00:00,,,0.001,0.009,0.010,,0.07,0.15
8/04/2016 01:00,,,0.001,0.013,0.014,,0.12,0.15
8/04/2016 02:00,,,,,,,0.14,0.14
8/04/2016 03:00,,,0.001,0.012,0.013,,,0.14
8/04/2016 04:00,,,0.001,0.007,0.008,,0.04,0.12
8/04/2016 05:00,,,0.002,0.010,0.012,,0.07,0.10
8/04/2016 06:00,,,0.001,0.009,0.010,,0.04,0.08
8/04/2016 07:00,,,0.005,0.013,0.018,,0.11,0.08
8/04/2016 08:00,,,0.031,0.020,0.051,,0.25,0.11
8/04/2016 09:00,,,0.089,0.026,0.115,,0.60,0.17
8/04/2016 10:00,,,0.062,0.023,0.086,,0.37,0.20
8/04/2016 11:00,,,0.036,0.018,0.054,,0.26,0.22
8/04/2016 12:00,,,0.051,0.020,0.071,,0.16,0.23
8/04/2016 13:00,,,0.060,0.022,0.083,,0.13,0.24
8/04/2016 14:00,,,0.074,0.021,0.096,,0.11,0.25
8/04/2016 15:00,,,0.031,0.015,0.046,,0.12,0.25
8/04/2016 16:00,,,0.030,0.016,0.047,,0.20,0.24
8/04/2016 17:00,,,0.040,0.025,0.065,,0.26,0.20
8/04/2016 18:00,,,0.036,0.020,0.055,,0.19,0.18
8/04/2016 19:00,,,0.017,0.017,0.034,,0.24,0.18
8/04/2016 20:00,,,0.050,0.026,0.076,,0.32,0.20
8/04/2016 21:00,,,0.008,0.020,0.028,,0.29,0.22
8/04/2016 22:00,,,0.013,0.019,0.032,,0.32,0.24
8/04/2016 23:00,,,0.011,0.018,0.030,,0.33,0.27
9/04/2016 00:00,,,0.015,0.018,0.032,,0.35,0.29
9/04/2016 01:00,,,0.007,0.015,0.021,,0.25,0.28
9/04/2016 02:00,,,0.005,0.013,0.017,,0.21,0.29
9/04/2016 03:00,,,0.002,0.009,0.011,,0.13,0.27
9/04/2016 04:00,,,0.001,0.007,0.008,,0.11,0.25
9/04/2016 05:00,,,0.001,0.007,0.008,,0.11,0.22
9/04/2016 06:00,,,0.001,0.007,0.008,,0.09,0.19
9/04/2016 07:00,,,0.002,0.010,0.012,,0.11,0.17
9/04/2016 08:00,,,0.007,0.011,0.017,,0.16,0.15
9/04/2016 09:00,,,0.020,0.015,0.035,,0.30,0.15
9/04/2016 10:00,,,0.022,0.015,0.037,,0.31,0.16
9/04/2016 11:00,,,0.028,0.018,0.046,,0.33,0.19
9/04/2016 12:00,,,0.018,0.014,0.031,,0.22,0.20
9/04/2016 13:00,,,0.021,0.015,0.036,,0.18,0.21
9/04/2016 14:00,,,0.018,0.012,0.030,,0.19,0.22
9/04/2016 15:00,,,0.010,0.008,0.018,,0.16,0.23
9/04/2016 16:00,,,0.021,0.010,0.032,,0.16,0.23
9/04/2016 17:00,,,0.008,0.007,0.015,,0.12,0.21
9/04/2016 18:00,,,0.046,0.019,0.065,,0.13,0.18
9/04/2016 19:00,,,0.022,0.014,0.036,,0.21,0.17
9/04/2016 20:00,,,0.012,0.018,0.030,,0.28,0.18
9/04/2016 21:00,,,0.006,0.018,0.024,,0.29,0.19
9/04/2016 22:00,,,0.007,0.016,0.024,,0.31,0.21
9/04/2016 23:00,,,0.003,0.013,0.016,,0.22,0.21
10/04/2016 00:00,,,0.023,0.018,0.041,,0.49,0.26
10/04/2016 01:00,,,0.015,0.017,0.032,,0.44,0.30
10/04/2016 02:00,,,,,,,0.38,0.33
